,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,Attr25,Attr13,Attr35,working_capital_to_assets,Attr30,Attr24,Attr52,retained_earnings_to_assets,Attr56,Attr55,Attr26,Attr63,Attr41,Attr29,Attr21,Attr43,Attr57,Attr20,Attr58,cash_to_current_liabilities,Attr45,Attr46
13441,risky_upgrade,1,0,B,BB,B→BB,1,0.0071632,0.24871,0.10525,0.016352,0.080093,-0.23498,0.20017,0.1551,0.1858,0.056112,0.019769,-7584.0,0.071186,5.3948,0.28551,4.5089,1.2644,43.044,0.1644,24.396,0.98386,-45.772,0.093588,0.4116
13442,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.0047145,0.29592,0.12099,0.02091,0.029252,-0.11506,0.31354,0.015837,0.25369,0.0087149,0.0058893,-12038.0,0.058255,3.9652,0.40254,5.0197,0.78223,72.764,0.072031,38.142,0.99411,-57.315,0.029957,0.42178
13443,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.025787,0.19996,0.12597,0.00050377,0.0033031,-0.25713,0.56775,-0.042209,0.52675,-0.036488,0.013022,-6634.0,0.0074327,1.9235,0.62077,4.4116,1.0501,128.48,-0.28966,67.123,0.98698,-131.97,-0.12894,0.32485
13444,risky_upgrade,1,0,B,BB,B→BB,1,-7.6104e-05,0.74111,0.30329,-0.02139,-0.0034407,0.1824,0.36678,-0.041881,0.20753,0.067572,0.039414,15413.0,-0.042368,4.7898,-2.2021499999999996,4.9269,1.0452,126.71,-0.035253,82.71,0.95764,-27.262,-0.070828,1.1513
13445,risky_upgrade,1,0,CCC,B,CCC→B,1,0.050133,0.62845,0.07759,0.017581,0.045692,0.18039,1.4338,-0.030114,0.65664,-0.091695,0.076032,1190.0,0.0082817,1.6212,0.69447,3.8193,0.85401,300.35,0.0083829,274.38520000000074,0.91048,-179.85,0.00157,1.3761
13446,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.039327,0.44312,0.23622,0.072559,0.14625,-0.0093654,0.22364,0.15958,0.20918,0.0,0.052259,-147.09,0.26611,5.0403,0.10768,4.1961,1.0452,68.397,0.34626,32.636,0.94425,-37.292,0.50307,0.53246
13447,risky_upgrade,1,0,B,BB,B→BB,1,-0.030415,0.8921,0.76693,0.022877,-0.028022,0.52941,-0.11056,-0.01007,0.045322,0.0,-0.012308,292.83,0.38167,21.783,0.083569,2.7428,1.0452,35.093,-0.011721,5.3908,1.0036,75.22,-0.2901,4.134
13449,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.84926,0.66044,-0.74674,-0.5750552000000001,-0.32425,0.1013,2.5146,-0.86811,0.45856,-0.41064,-0.6627794,59.04,-0.28672,1.2258,-0.12215,2.7656,1.966,373.32,2.8106089999999995,274.38520000000074,1.6584000000000014,-140.83,-0.89122,1.1552
13450,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.15378,0.30363,0.2986,-0.095614,-0.16306,-0.1854,0.45099,-0.19246,0.41333,-0.19246,-0.098527,-13665.0,-0.20895,2.2024,-0.20062,4.8675,1.2859,102.28,-0.64454,79.789,1.0985,-131.15,-0.6176,0.23213
13451,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0068569,0.21066,0.075273,0.026822,0.018558,-0.073782,0.94011,0.0085279,1.003,0.0059073,0.022841,-1354.5,0.020518,1.0203,0.96089,4.2638,0.55483,248.21,0.078478,200.51,0.97716,-240.17,0.013371,0.34591
13452,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.32914,0.93803,0.54877,-0.29703,-0.1508,0.8898208000000005,-0.59915,0.13749,0.10175,0.0,0.9867157000000019,120.49,-0.9360057,7.3932,-0.013698,2.1087,0.43993,528.61,-0.15902,0.0,0.0475312,554.47,0.282825,5.4296
13453,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.26985,0.10611,-1.056,-0.25359,-0.5391808,-0.26977,0.28203,-0.97994,0.20708,-0.19898,-0.25046,-53.39,-0.89294,3.8618,-0.040968,2.2965,0.64331,61.218,-2.9482139999999997,42.843,1.2498,-60.43,-2.3256,0.47461
13454,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.097618,0.045102,-0.24402,-0.087349,-0.21753,0.027408,0.33709,-0.21892,0.37059,-0.025095,-0.092201,4.74,-0.2158,2.4706,-0.15555,2.2379,1.0452,126.95,-2.9482139999999997,7.0581,1.0922,-2.8578,-4.7985,0.2172
13455,risky_upgrade,1,0,B,BB,B→BB,1,0.014559,0.35066,0.35066,0.02466,0.079901,0.20573,0.15591,0.066916,0.17491,0.048244,0.031315,2380.4,0.1161,5.9019,0.19804,4.0633,1.0452,76.694,0.13758,29.651,0.96868,-10.114,0.15864,0.8449
13456,risky_upgrade,1,0,B,BB,B→BB,1,-0.081325,0.41903,0.0062123,0.14498,0.015508,-0.059484,1.0018,0.0051419,0.99243,0.0,0.027406,-358.97,0.13803,0.98924,0.17969,3.7807,1.0452,320.3,0.0078616,264.25,0.99153,-339.49,0.0080411,0.17984
13457,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.0029009,0.052698,-0.12238,0.0096703,0.0083349,-0.13834,1.0773,0.026272,1.0801,-0.12636,0.0095881,-1616.0,0.0088797,0.9275,4.977,4.0675,0.84304,329.72,0.084911,109.13,0.98576,-167.49,0.015295,0.29283
13460,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.41865,-0.37121,-0.38925,-0.30096,-0.5391808,-0.88203,0.54552,-1.034518,0.40127,0.0,-0.32743,-2445.0,-0.53186,1.7672,-0.063142,3.4428,0.79365,65.54,2.3567,16.787,1.3128,-109.84,-7.8474,0.12087
13461,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.37978,0.68612,-0.3787,-0.5083,-0.086304,0.13318,4.20196500000005,-0.11405,1.3087,-0.30107,0.5807,637.0,-0.088214,0.48618,-0.50574,3.6797,0.47822,659.6461000000003,-0.64211,274.38520000000074,0.35685,-176.04,-0.31171,0.79946
13463,risky_upgrade,1,1,B,BB,B→BB,1,-0.8681929,0.3542,-1.0775,-0.5750552000000001,-0.5391808,0.35423,1.9798,-1.034518,0.37063,0.0,-0.6627794,105.99,-0.36945,1.1173,-0.097955,2.476,1.0452,211.01,1.1416,132.89,1.6584000000000014,6.2639,-4.1019,1.3094
13464,risky_upgrade,1,0,CCC,B,CCC→B,1,0.060117,-0.55726,-0.65517,0.095034,0.23211,-1.00064,0.57906,0.16983,0.65146,-0.9641,0.088623,-1729.0,0.16006,1.6843,0.16404,3.1853,1.0452,54.164,-0.30476,27.497,0.83342,-206.74,0.85976,0.15202
13465,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.21956,0.91897,0.90991,-0.0014506,-0.091732,0.46583,0.091318,-0.04636,0.025993,0.055621,-0.14626,3087.1,-0.011219,32.494,-0.057735,3.8213,1.0452,264.9,-0.050448,0.0,1.0664,237.4,0.282825,1.5477
13466,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.16527,0.011531,0.011531,-0.13572,-0.23125,-0.37772,0.55717,-0.28803,0.50565,-0.26534,-0.13293,-4099.1,-0.21396,1.7456,-0.18319,4.0355,1.2482,120.05,-2.9482139999999997,73.65,1.1329,-140.53,-0.76223,0.26558
13467,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.050719,0.4744,0.42418,0.028212,-0.12627,-0.12661,0.1573,0.050719,0.14848,0.043688,-0.03795,-10155.0,0.15447,6.4888,-0.22676,4.9042,0.88072,37.963,0.10299,22.444,1.038,-35.065,0.21165,0.35627
13468,risky_upgrade,1,0,B,BB,B→BB,1,0.076536,0.26208,0.18541,0.071849,0.099726,0.35334,0.5845,0.19221,0.35912,0.0045697,0.076744,19448.0,0.10073,2.9889,0.23371,4.7407,1.4528,221.21,0.30049,110.28,0.91592,-11.768,0.18358,0.90415
13469,risky_upgrade,1,2,CCC,B,CCC→B,1,0.3816567000000009,0.82093,0.11433,0.7681938000000001,-0.042186,0.029587,1.3478,0.67961,0.034973,-0.73851,-0.081328,324.51,0.94582,25.187,0.031811,4.0401,1.0452,31.809,2.1776,7.9277,0.45072,10.747,53.541990000000055,0.78777
13470,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.0031654,0.34156,0.30576,-0.012148,-0.047079,-0.31276,0.28105,-0.043475,0.25122,0.0,0.12187,-3193.0,-0.043105,3.8634,-2.2021499999999996,4.009,1.0412,45.024,-0.083094,10.843,0.86462,-57.42,-0.40904,0.12087
13471,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.49384,0.34947,-0.34814,-0.13013,-0.043133,-0.57067,4.20196500000005,-0.074719,3.241538000000006,-0.30599,-0.3193,-531.73,-0.027023,0.293002,-1.2335,2.9693,1.138,112.57,-0.1206,0.0,1.3098,-1342.2,0.282825,0.12183
13472,risky_upgrade,1,0,B,BB,B→BB,1,-0.001325,0.10509,0.07162,0.048181,0.14324,-0.29384,0.14575,0.11714,0.16531,0.0,0.025777,-439.0,0.24832,6.2094,0.10152,3.1744,1.0452,33.677,0.68153,4.4845,0.97942,-24.998,1.049,0.59536
13473,risky_upgrade,1,0,A,AA,A→AA,0,0.027853,0.58537,0.54983,0.096672,0.09989,0.15917,0.26684,0.093517,0.25963,0.072615,0.052937,40307.0,0.30961,4.0669,0.087682,5.4035,0.99845,126.36,0.13207,19.263,0.94706,19.548,0.88588,1.2021
13474,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.13669,-0.70725,-0.72687,-0.25767,-0.12329,-0.90788,1.6839,-0.2324,1.4472,-0.25302,-0.16289,-9028.0,-0.16456,0.59421,-0.41,3.9976,1.1895,238.95,0.34809,219.51,1.1629,-498.08,-0.46644,0.07834487
13476,risky_upgrade,1,2,CCC,B,CCC→B,1,0.030114,0.69145,-1.86106,0.053133,0.5973,0.68957,0.023641,0.45092,0.028826,-1.880592,0.0544,260.14,1.888,35.533,0.017333,2.5766,1.0452,31.585,0.65214,0.0,0.95708,23.48,0.282825,0.16005
13478,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.65543,0.14421,0.14421,-0.49178,-0.092344,-0.036667,0.37311,-0.096943,0.31113,-0.093217,-0.25382,-2514.2,-0.9360057,2.5634,-0.027646,4.8361,1.0133,54.004,-0.64642,9.1619,1.2538,-77.796,-10.095080000000001,0.36599
13479,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.0081984,0.52355,0.093996,-0.030589,-0.015798,0.046604,0.45787,-0.058945,0.24478,-0.058945,0.012748,129.0,-0.065843,4.1381,-1.863,3.4422,0.68516,94.626,-0.6271,43.204,0.98725,-34.306,-0.25842,0.61026
13480,risky_upgrade,1,0,CCC,B,CCC→B,1,0.018249,0.19011,0.19011,0.0034277,0.075492,-0.016963,0.18902,0.01418,0.19846,0.0081309,0.019574,-106.0,0.010101,5.1394,0.35055,3.7958,1.0893,66.813,0.042769,31.585,0.98043,-33.966,0.022713,0.53419
13481,risky_upgrade,1,0,CCC,B,CCC→B,1,0.014279,0.026372,0.02398,0.0072138,0.068338,-0.088673,0.25515,0.0065264,0.2634,-0.019913,0.022713,-1197.0,-0.0014584,3.8847,0.33998,4.1303,0.74844,82.608,-0.8304,35.855,0.97729,-46.805,-0.058194,0.5195
13482,risky_upgrade,1,0,BBB,A,BBB→A,0,0.028929,0.51473,0.50517,0.054003,0.06882,0.20301,0.13844,0.059024,0.33615,0.044805,0.063555,19135.0,0.1395,3.1767,0.17485,4.9743,1.1172,64.837,0.088692,6.5676,0.93645,10.717,1.6153,1.3612
13485,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.26191,0.4907,-1.501,-0.19736,-0.21197,-0.22172,2.5024,-1.034518,0.41795,-1.2786,-0.21663,-2909.0,-0.077382,1.9355,-0.42015,4.1179,1.1915,87.819,0.14858,72.363,1.1418,-127.2,-1.1457,0.47961
13486,risky_upgrade,1,1,CCC,B,CCC→B,1,0.20525,-0.11163,0.017269,0.1524,-0.0027771,-0.89805,4.20196500000005,0.017269,3.241538000000006,0.0,-0.024509,-3143.2,0.015537,0.293002,1.593,3.5441,1.0452,116.54,-0.15469,115.32,0.83917,-2465.6,0.48236,0.07834487
13487,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.042819,0.16072,0.16072,-0.055269,-0.16143,-0.259,0.21203,-0.20836,0.20962,-0.20836,-0.031784,-5099.0,-0.25554,4.6237,-0.16606,4.2942,1.0925,51.456,-1.2965,10.687,1.0318,-35.009,-1.8877,0.54697
13489,risky_upgrade,1,0,CCC,B,CCC→B,1,0.036198,0.33366,0.0020354,-0.0069968,-0.049023,-0.27497,0.79458,0.0020144,0.4506,-0.20963,0.084179,-3280.1,0.025629,2.4019,0.73239,4.0766,2.2448,59.904,0.29675,43.012,0.96795,-143.89,0.17298,0.1463
13490,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.31244,0.21301,0.046739,-0.071594,-0.13705,-0.1765,0.82849,-0.18922,0.6548,-0.18922,-0.20839,-7643.0,-0.07254,1.2638,-2.2021499999999996,4.6365,0.50473,152.94,-2.9482139999999997,66.063,1.2084,-134.42,-1.2305,0.50871
13491,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11889,-0.7113339999999999,-0.7232,-0.1477,-0.28375,-0.84951,0.62002,-0.40862,0.57607,-0.40207,-0.15178,-13287.0,-0.21881,1.5072,-0.21897,4.1943,0.83231,103.58,0.55596,46.515,1.1518,-146.15,-1.2148,0.31495
13492,risky_upgrade,1,0,CCC,B,CCC→B,1,0.047074,0.45563,0.048162,0.04456,0.23649,0.45555,0.093061,0.06552,0.11368,-0.15834,0.23811,55.9,0.37928,9.2305,0.076714,2.0889,0.7556,66.431,0.45323,8.4992,0.76189,24.803,1.7646,0.37165
13493,risky_upgrade,1,0,BBB,A,BBB→A,0,0.044816,0.41928,0.12639,0.078874,0.14148,0.11915,0.34206,0.24227,0.28806,0.0,0.065613,163.43,0.21205,3.7132,0.14529,3.1372,0.77137,107.33,0.63855,25.757,0.9416,-6.2732,0.83063,0.94315
13494,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.065541,0.7271,-0.021,-0.062977,-0.097021,0.040079,0.47775,-0.20303,0.15337,-0.12264,-0.058138,31.583,-0.13051,6.1621,-0.44624,2.8965,1.1147,65.516,-0.6661,54.949,1.0861,-44.352,-0.51629,0.22032
13495,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.02739,0.12216,-0.017238,-0.046174,-0.15536,-0.041924,1.0169,-0.033081,0.76813,0.0,0.0010547,-306.0,-0.042505,1.1114,-1.322,3.8633,1.0452,283.79,-2.9482139999999997,30.817,0.87349,-42.204,-0.5469,0.1785
13498,risky_upgrade,1,0,CCC,B,CCC→B,1,0.073836,0.13418,0.12717,0.067238,0.21239,-0.3109,0.27215,0.14567,0.3038,-0.038354,0.1331,-3705.0,0.19112,3.5274,0.12805,4.0762,1.2772,61.937,1.2333,30.994,0.86352,-72.235,0.63839,0.3417
13499,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.019792,0.50082,0.47056,0.066861,0.05486,0.38155,0.39137,0.0050878,0.40129,0.0010658,0.042339,5191.1,0.15611,2.6022,0.12663,4.1337,1.0591,242.18,0.0022649,177.85,0.95766,-76.992,0.0017174,0.51166
13500,risky_upgrade,1,0,B,BB,B→BB,1,-0.038906,0.42071,0.21579,0.02097,0.0073178,-0.049558,0.41638,-0.032002,0.37593,-0.050623,0.0050579,-652.98,0.052154,2.6494,0.29435,4.1198,1.0452,117.94,-0.077879,92.997,1.0304,-115.41,-0.08367,0.2342
13502,risky_upgrade,1,0,B,BB,B→BB,1,-0.019087,0.56442,0.47373,0.023587,-0.0081516,0.39818,0.46505,0.0033272,0.30057,0.0,-0.0087121,2942.0,0.05064,3.2558,0.55583,3.8686,0.9788,248.54,0.00011894,155.07,1.0354,-18.24,0.00016887,1.0023
13504,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.024759,0.55732,0.52432,0.02539,-0.0086286,0.031091,0.39833,0.0093157,0.37364,0.0093157,-0.0043794,1000.9,0.062607,2.6647,1.4927,4.5077,0.99671,139.14,0.017767,107.24,1.0044,-102.31,0.02908,0.2931
13505,risky_upgrade,1,2,CCC,B,CCC→B,1,0.030757,0.92406,0.73561,0.010352,0.065767,0.8898208000000005,-0.38157,0.11846,0.036664,0.6617,0.030774,245.18,0.10273,28.14,0.038513,2.4238,0.83301,18.552,0.0084428,0.0,0.95913,160.6,0.282825,11.737
13506,risky_upgrade,1,0,B,BB,B→BB,1,0.0059539,0.53201,0.51649,0.037367,0.069275,0.047054,0.14637,0.056009,0.16637,0.056009,0.027345,1362.9,0.2235,6.1797,0.13101,4.4619,0.81258,56.945,0.10844,35.383,0.97266,-30.895,0.19978,0.50149
13507,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.018695,0.60278,0.46777,0.056177,0.022722,-0.11939,0.76539,0.0025679,0.58955,0.00063629,0.034879,-40775.49,0.069322,1.7575,0.29385,5.8027,1.1197,141.32,0.0013602,60.801,0.96512,-135.95,0.0056611,0.39626
13509,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.048632,0.6564,0.63514,-0.053957,-0.1292,-0.11838,0.23867,-0.62884,0.18014,0.0,0.27087,-85.57,-0.22072,4.997,-0.16756,2.859,0.91285,39.78,-0.11554,10.573,0.70406,-37.045,-1.8627,0.17927
13510,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.11371,0.040028,0.0013483,-0.09646,-0.39583,-0.42291,0.26865,-0.49051,0.18927,0.0027341,-0.11386,-451.67,-0.31258,4.4976,-0.098933,3.0286,1.0452,34.129,-2.9482139999999997,30.507,1.0964,-63.434,-1.156,0.40854
13511,risky_upgrade,1,2,CCC,B,CCC→B,1,0.06045,0.92807,0.84949,0.1074,-0.5391808,0.41204,-0.1097,-0.45337,0.015451,0.0,-0.362,78.65,3.1355,47.436,0.011479,2.2808,0.59638,26.335,0.19887,0.57368,0.93948,51.783,53.541990000000055,6.9598
13513,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.047763,0.0037287,-0.0098105,-0.057198,-0.045345,-0.008665,0.96737,-0.046591,0.9364,0.009147,-0.044521,-32.0,-0.058317,1.0196,-0.69113,3.5674,0.89161,313.33,-2.9482139999999997,158.32,1.0457,-186.56,-0.1324,0.5583
13514,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.15395,-0.20677,-1.8006,-0.24299,-0.16358,-0.24343,2.2088,-0.71613,0.88553,-1.5056,-0.13787,-117.61,-0.10691,0.98329,-0.53058,2.6841,0.98238,262.02,0.17381,184.72,1.0164,-233.49,-0.49118,0.59004
13517,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.30241,0.37973,-0.0043477,-0.5750552000000001,-0.12441,-0.14527,0.98323,0.73966,0.63848,0.0,-0.017616,-10525.0,-0.64224,1.384,-0.29563,4.8601,0.90942,156.88,-2.3451,83.241,1.6584000000000014,-179.18,-3.2019,0.42305
13518,risky_upgrade,1,0,CCC,B,CCC→B,1,0.046832,0.41648,0.41466,0.0031164,0.055833,-0.056612,0.40007,0.0037153,0.43622,0.0037153,0.041672,-1910.3,0.0074276,2.3921,0.29454,4.5282,0.90873,121.54,0.00896,52.691,0.95833,-78.856,0.021588,0.54108
13520,risky_upgrade,1,0,CCC,B,CCC→B,1,0.139,-0.7113339999999999,-0.82498,0.03075,0.5117,-1.00064,0.55245,0.011612,0.64722,0.011612,0.17112,-40775.49,0.055536,1.864,0.094335,5.0991,1.5776,61.978,-0.014076,24.33,0.82888,-193.97,0.056511,0.2225
13521,risky_upgrade,1,1,CCC,B,CCC→B,1,0.010897,-0.7113339999999999,-1.86106,0.0019671,0.028376,-1.00064,0.48218,-0.27458,0.4765,-1.880592,0.10363,-5729.9,0.0040641,2.1067,1.4805,3.3738,1.1652,24.383,-0.0062153,10.944,0.89099,-157.57,0.065608,0.07834487
13523,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.10903,0.042523,-0.43981,-0.080975,-0.36704,-0.018612,0.27979,-0.37144,0.21457,-0.068368,-0.090702,-8.08,-0.24685,4.2278,-0.12567,2.6376,1.0452,67.041,1.1442,26.364,1.0833,-25.347,-1.2735,0.50936
13524,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.23993,0.28006,0.27478,-0.17047,-0.16253,-0.16222,0.75108,-0.22543,0.59277,-0.22543,-0.2633,-2921.8,-0.22595,1.3354,-0.23866,4.2555,0.87132,209.08,-0.82041,124.43,1.2633,-154.68,-0.6995,0.3156
13525,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.081182,0.15014,-0.24377,-0.11568,-0.13133,-0.45631,0.75249,-0.19987,0.51892,-0.043902,-0.090159,-947.29,-0.15349,1.7523,-0.65282,3.3172,1.0452,81.543,2.0136,19.255,1.0539,-133.16,-2.5975,0.15277
13526,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.019794,0.0,0.0,-0.014848,-0.18158,0.0466,0.07134,-0.11763,0.085207,0.058691,-0.017221,2.216,-0.1263,11.536,-0.21291,1.94594,0.83847,21.433,0.11967,0.0,1.0174,-1.5846,0.282825,1.051
13527,risky_upgrade,1,0,B,BB,B→BB,1,0.16368,0.12004,0.18974,0.13225,-0.044282,0.10278,0.26931,1.2549,0.83726,0.089525,-0.010115,1517.7,0.11388,1.1118,0.18398,4.1693,0.56629,135.35,0.83479,1.1625,1.1134,34.293,32.303,1.1138
13529,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.25868,0.62339,0.34404,-0.31956,-0.081235,-0.076782,1.1985,-0.21292,0.60156,-0.19137,-0.15752,-3078.3,-0.22257,1.4361,-0.67458,4.603,0.84799,172.16,-0.55624,80.885,1.1575,-135.79,-1.6976,0.46499
13530,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.038054,0.58331,-1.86106,-0.029466,-0.28038,0.58331,-0.023244,0.38558,0.043208,-1.880592,-0.029959,44.25,-0.66213,22.471,-0.071435,1.94594,0.7174,14.044,-0.61175,4.2908,1.0379,17.612,-3.2419,2.1357
13532,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3816567000000009,-0.7113339999999999,-1.6686,-0.061041,0.096081,-1.00064,4.20196500000005,-0.011271,3.241538000000006,-1.7201,0.53633,-11578.0,-0.0042511,0.293002,0.9219,3.6503,1.0452,9.690959000000001,0.0068266,0.0,0.3745,-2978.4999999999995,0.282825,0.07834487
13533,risky_upgrade,1,0,B,BB,B→BB,1,0.020577,0.26378,0.11427,0.019556,0.045785,0.036178,0.53344,0.046384,0.47527,0.0,0.028922,460.0,0.034957,2.1499,0.47198,4.1043,1.2002,175.85,0.103,74.259,0.96928,-69.18,0.049638,0.45075
13534,risky_upgrade,1,0,B,BB,B→BB,1,0.0074516,0.43508,0.20794,0.03619,0.065898,-0.092367,0.18449,0.046725,0.21102,0.033139,0.010139,-4861.0,0.10416,4.7874,0.22378,4.7212,1.0633,60.307,0.15937,21.614,0.98986,3.5352,0.21686,0.54516
13536,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12077,-0.61839,-0.61839,-0.046795,-0.090736,-1.00064,1.1127,-0.12544,1.0142,-0.12544,-0.10833,-40775.49,-0.04163,0.88963,-1.8576,4.7829,1.2101,35.923,0.20285,21.093,1.1083,-364.82,-1.6826,0.07834487
13537,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0057194,0.45261,0.19206,-0.019121,-0.0059809,0.20769,0.4679,0.0071051,0.43664,0.0,0.30972,848.0,-0.036017,2.2669,2.7336,3.611,0.81989,220.6,-0.04986,62.551,0.68414,-2.488,-0.098575,0.39883
13538,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.012847,-0.014047,-0.076269,-0.012717,-0.15771,-0.014046,0.050695,0.90888,0.093326,0.0,-0.014728,-11.287,-0.13428,10.56,-0.2543,2.905,0.87911,18.025,2.8106089999999995,0.0,1.015,-0.46547,0.282825,0.98615
13539,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,0.25035,-0.56575,-0.5750552000000001,-0.27254,0.28299,-0.6269029,1.1789,3.241538000000006,-0.31818,0.029155,17.338,-0.33025,0.293002,-0.10093,1.94594,0.31632000000000005,146.54,-0.98892,85.623,0.97084,2067.7,-10.095080000000001,1.3787
13540,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.047742,0.28018,-0.05015,0.013522,-0.41612,0.0058559,0.18685,-0.53544,0.16964,-0.088839,-0.10991,1.17,0.071126,5.2601,0.15506,2.3006,0.31632000000000005,68.763,-0.41604,0.0,1.0031,0.51723,0.282825,0.07834487
13541,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.44886,0.34486,-0.53372,-0.54989,-0.5391808,-0.27233,1.0929,-0.78451,0.33605,-0.7806,-0.42115,-9644.6,-0.48928,2.0939,-0.090789,4.5492,0.31632000000000005,85.107,1.4626,31.57,1.4211,-78.671,-6.579,0.40321
13543,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.16617,-0.7113339999999999,-1.0492,-0.21967,-0.15184,-1.00064,1.4685,-0.74233,1.2522,-0.70216,-0.11399,-14632.0,-0.14772,0.67793,-0.58351,3.9572,1.3354,88.651,0.35305,48.224,1.1087,-425.75,-1.9706,0.10377
13544,risky_upgrade,1,0,A,AA,A→AA,0,-0.025472,0.7345,0.46168,0.052879,0.017976,0.13453,0.64088,0.0032576,0.28286,0.00015265,-0.025082,44064.0,0.076113,3.4488,0.2937,5.5153,0.93882,168.65,0.00033065,85.042,1.0251,-22.004,0.00084565,0.79531
13545,risky_upgrade,1,0,CCC,B,CCC→B,1,0.017107,0.12881,0.12131,0.012866,-0.16311,0.12881,0.026742,0.28682,0.05583,-0.072739,-0.010485,21.48,0.22804,17.724,0.10636,2.2221,0.9817,12.805,1.5079,0.0,0.0475312,2.9725,0.282825,0.52602
13546,risky_upgrade,1,0,B,BB,B→BB,1,-0.051166,0.36975,0.30751,0.016783,-0.019754,0.13461,0.35235,-0.036812,0.31184,-0.031473,-0.017303,3482.5,0.056409,3.1522,0.42992,4.4128,1.1786,144.2,-0.10235,92.261,1.0173,-63.389,-0.075683,0.46113
13547,risky_upgrade,1,0,B,BB,B→BB,1,0.017378,0.099959,-0.012749,0.026583,0.14854,-0.23026,0.18502,0.25378,0.17434,-0.083074,0.030363,-1280.0,0.1344,5.8667,0.15876,3.745,1.1493,44.438,0.75182,15.228,0.97158,-33.481,0.3391,0.25447
13548,risky_upgrade,1,0,B,BB,B→BB,1,0.0050518,0.30133,0.24738,0.029881,0.046318,0.1451,0.37281,0.02202,0.36709,0.02202,0.027117,1942.0,0.07767,2.8,0.299,4.1266,1.0329,152.73,0.089012,109.61,0.97288,-85.679,0.037482,0.36681
13552,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2853,-0.7113339999999999,-1.6577,-0.25384,-0.20764,-1.00064,2.3495,-0.3666,1.8682,-0.37362,-0.25931,-23133.0,-0.1107,0.42506,-0.73945,4.0312,0.96594,119.59,0.22539,107.6,1.2593,-713.44,-1.19,0.07834487
13553,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2282,-0.0062857,-0.16952,-0.22757,-0.5391808,-0.36122,0.69449,-0.64408,0.39577,-0.31545,-0.29621,-885.0,-0.32663,1.6222,-0.10177,3.3892,0.85749,132.61,2.8106089999999995,67.156,0.98325,-100.52,-1.2369,0.30331
13554,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.030421,0.47769,0.33453,0.056796,0.041883,0.022115,0.31931,0.01012,0.27415,0.0033551,0.034545,198.21,0.15822,3.7782,0.1521,3.9524,0.92316,93.892,0.010029,62.108,0.96545,-62.884,0.01,0.39948
