,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,retained_earnings_to_assets,working_capital_to_assets,Attr25,Attr24,Attr35,Attr13,Attr30,Attr52,Attr29,Attr56,Attr55,Attr21,Attr41,Attr12,Attr58,cash_to_current_liabilities,Attr57,Attr63,Attr47,Attr54,Attr15
13559,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0029009,0.052698,-0.12636,-0.13834,-0.12238,0.026272,0.0083349,0.0096703,1.0773,1.0801,4.0675,0.0095881,-1616.0,0.84304,4.977,0.0042414,0.98576,-167.49,0.084911,0.9275,109.33,0.27034,37403.399999999994
13560,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11987,0.93205,0.096948,0.038968,0.07798,-0.26484,0.062447,-0.12751,0.166,0.15257,3.4302,0.9867157000000019,104.94,2.1845,-0.04757,-0.74539,0.27974,25.89,-0.054307,5.8457,2.4118,1.0437,-489.67
13561,risky_upgrade,1,2,CCC,B,CCC→B,1,0.027844,0.7287,0.0,0.70535,0.055183,-1.034518,0.057723,0.020967,0.29452,0.13878,2.5864,0.028722,272.13,0.47373,0.48582,0.15525,0.96228,74.182,0.22794,7.4044,46.233,31.169,7064.6
13562,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.074959,0.57954,0.0,0.50817,0.54105,0.41464,0.20808,0.091816,0.057865,0.18256,3.1136,0.082695,660.11,1.0452,0.061871,0.50253,0.91519,80.011,0.25911,5.9701,0.0,8.1307,665.87
13563,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.069734,0.30371,-0.12631,-0.060456,0.30371,-0.12631,-0.074037,-0.049601,0.40126,0.38946,3.7679,-0.041663,-354.26,0.65274,-0.72235,-0.18545,1.0417,-88.565,-0.41589,2.4649,74.967,0.8006,-2985.3
13564,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0060172,0.487,0.017545,0.38359,0.487,0.021833,0.042355,0.010294,0.11695,0.12494,3.8057,0.0061595,2452.4,0.91938,0.26324,0.04468,0.99384,-12.285,0.036026,8.0531,47.778,3.812,4403.0
13566,risky_upgrade,1,1,A,AA,A→AA,0,-0.010063,0.50187,0.035511,0.026076,0.47147,0.052434,0.061176,0.16468,0.27731,0.26967,4.7277,0.059997,1393.0,1.1478,0.0549,0.28151,0.94,-25.195,0.07532,3.9449,29.578,0.63718,653.54
13567,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.21956,0.91897,0.055621,0.46583,0.90991,-0.04636,-0.091732,-0.0014506,0.091318,0.025993,3.8213,-0.14626,3087.1,1.0452,-0.057735,-2.09503,1.0664,237.4,-0.050448,32.494,0.0,1.7849,-26372.28
13568,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.16527,0.011531,-0.26534,-0.37772,0.011531,-0.28803,-0.23125,-0.13572,0.55717,0.50565,4.0355,-0.13293,-4099.1,1.2482,-0.18319,-0.29144,1.1329,-140.53,-2.9482139999999997,1.7456,65.008,0.02961,-1540.6
13569,risky_upgrade,1,1,B,BB,B→BB,1,-0.050719,0.4744,0.043688,-0.12661,0.42418,0.050719,-0.12627,0.028212,0.1573,0.14848,4.9042,-0.03795,-10155.0,0.88072,-0.22676,0.098038,1.038,-35.065,0.10299,6.4888,21.623,0.77866,2187.4
13571,risky_upgrade,1,2,B,BB,B→BB,1,0.3816567000000009,0.82093,-0.73851,0.029587,0.11433,0.67961,-0.042186,0.7681938000000001,1.3478,0.034973,4.0401,-0.081328,324.51,1.0452,0.031811,9.399790000000033,0.45072,10.747,2.1776,25.187,6.9832,0.86427,367.38
13574,risky_upgrade,1,1,B,BB,B→BB,1,-0.001325,0.10509,0.0,-0.29384,0.07162,0.11714,0.14324,0.048181,0.14575,0.16531,3.1744,0.025777,-439.0,1.0452,0.10152,0.13089,0.97942,-24.998,0.68153,6.2094,4.6031,0.26298,1220.0
13575,risky_upgrade,1,1,A,AA,A→AA,0,0.027853,0.58537,0.072615,0.15917,0.54983,0.093517,0.09989,0.096672,0.26684,0.25963,5.4035,0.052937,40307.0,0.99845,0.087682,0.24487,0.94706,19.548,0.13207,4.0669,20.34,1.2755,1014.8
13577,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.0095926,0.48728,0.0023574,-0.031891,0.46276,0.0038216,0.044677,0.025542,0.3801,0.36514,4.5082,0.0034007,-1027.6,1.0182,0.22756,0.007608,0.9966,-72.859,0.0050941,2.7481,56.541,0.92013,5453.9
13578,risky_upgrade,1,2,CCC,B,CCC→B,1,0.030114,0.69145,-1.880592,0.68957,-1.86106,0.45092,0.5973,0.053133,0.023641,0.028826,2.5766,0.0544,260.14,1.0452,0.017333,1.4614,0.95708,23.48,0.65214,35.533,0.0,67.47412000000033,193.33
13579,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.024387,0.59237,0.0,0.022568,0.027698,0.056793,0.045145,0.036778,0.25451,0.18742,3.9112,0.020393,183.93,1.1937,0.18784,0.14085,0.97454,-0.62716,0.13501,5.4308,3.9027,1.0396,2576.7
13580,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.076153,0.50416,-0.67578,0.024178,-1.1621,-0.89725,-0.46413,-0.075272,0.067965,0.092692,3.4019,0.13221,61.0,0.89415,-0.044487,-0.74121,0.85082,-9.2071,-0.96384,9.8471,10.302,1.0495,-492.83
13581,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.43202,0.33915,-0.42447,-0.11087,0.090108,-0.49968,-0.47877,-0.36306,0.73923,0.50076,4.4394,-0.072355,-3049.7,0.63647,-0.070242,-0.75613,1.0724,-173.32,-2.9482139999999997,1.8622,137.78,0.75363,-743.33
13582,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.020549,0.6252,0.012174,0.16862,0.30819,0.016333,0.023407,0.060772,0.65912,0.35919,4.5149,0.0051425,5518.4,1.0048,0.32823,0.046262,0.99486,-22.511,0.039502,2.7984,81.875,1.307,4073.4
13583,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.65543,0.14421,-0.093217,-0.036667,0.14421,-0.096943,-0.092344,-0.49178,0.37311,0.31113,4.8361,-0.25382,-2514.2,1.0133,-0.027646,-1.5061,1.2538,-77.796,-0.64642,2.5634,7.3072,0.14831,-289.53
13584,risky_upgrade,1,3,B,BB,B→BB,1,-0.47775,0.32575,0.0,-0.26135,0.063908,-0.033328,-0.10406,-0.023127,2.2486,0.8168,4.6371,-0.28362,-11332.0,0.87275,1.9505,-0.25588,1.1428,-259.95,-0.56772,0.90983,13.533,0.37967,-26372.28
13585,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.047489,0.4589,0.0005542,-0.17972,0.19826,0.0005542,0.032049,0.082835,0.75049,0.48306,4.1567,-0.0026262,-2578.1,1.0276,0.21553,0.0012405,1.0026,-110.58,0.0027953,2.0647,29.749,0.62607,3379.2
13588,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.062361,0.22746,-0.14259,-0.18817,0.17024,-0.13973,-0.090643,-0.0054371,0.23374,0.22094,3.9047,-0.028807,-1511.0,0.98869,0.89104,-0.18091,1.0288,-56.424,-0.8376,4.3994,35.276,0.54703,-16390.0
13590,risky_upgrade,1,1,CCC,B,CCC→B,1,0.014279,0.026372,-0.019913,-0.088673,0.02398,0.0065264,0.068338,0.0072138,0.25515,0.2634,4.1303,0.022713,-1197.0,0.74844,0.33998,0.0072786,0.97729,-46.805,-0.8304,3.8847,36.688,0.13735,13059.0
13591,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,-0.020373,-0.77842,-0.69036,-0.4177,-0.68161,-0.22791,-0.42214,2.8815,1.7627,3.5719,-0.65906,-2576.0,1.2788,-0.23197,-0.22046,1.6137,-590.97,2.8106089999999995,0.34119,57.064,-0.030102,-2551.2
13592,risky_upgrade,1,1,CCC,B,CCC→B,1,0.017994,-0.019342,-0.20042,-0.18906,-0.024874,0.1045,0.044352,0.0202,0.53122,0.5426,3.9782,0.023267,-1798.0,1.0452,0.67353,0.029881,0.97171,-78.472,-1.0481,1.871,42.392,-0.11397,9657.8
13593,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.26191,0.4907,-1.2786,-0.22172,-1.501,-1.034518,-0.21197,-0.19736,2.5024,0.41795,4.1179,-0.21663,-2909.0,1.1915,-0.42015,-0.43964,1.1418,-127.2,0.14858,1.9355,58.537,0.6854,-4716.8
13594,risky_upgrade,1,1,B,BB,B→BB,1,0.012779,0.21992,0.0,0.0028386,0.1937,0.15224,0.066991,0.013483,0.37786,0.37257,4.2121,0.031799,46.26,1.0007,0.5376,0.021964,0.99197,-97.827,0.085429,2.7279,97.612,0.97797,10322.0
13595,risky_upgrade,1,0,CCC,B,CCC→B,1,0.20525,-0.11163,0.0,-0.89805,0.017269,0.017269,-0.0027771,0.1524,4.20196500000005,3.241538000000006,3.5441,-0.024509,-3143.2,1.0452,1.593,0.018483,0.83917,-2465.6,-0.15469,0.293002,95.827,-0.11584,23492.0
13596,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.042819,0.16072,-0.20836,-0.259,0.16072,-0.20836,-0.16143,-0.055269,0.21203,0.20962,4.2942,-0.031784,-5099.0,1.0925,-0.16606,-0.25554,1.0318,-35.009,-1.2965,4.6237,10.357,0.3623,-1428.3
13597,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.12134,0.9843212,-0.77437,0.6118,-0.75312,-0.12681,-0.071988,0.16047,-0.6269029,0.028031,2.6327,-0.19986,262.61,0.93971,0.013735,1.7538,0.95309,556.7,0.021508,29.733,0.0,2.6267,76.501
13598,risky_upgrade,1,1,CCC,B,CCC→B,1,0.036198,0.33366,-0.20963,-0.27497,0.0020354,0.0020144,-0.049023,-0.0069968,0.79458,0.4506,4.0766,0.084179,-3280.1,2.2448,0.73239,-0.016806,0.96795,-143.89,0.29675,2.4019,46.552,0.42069,-26372.28
13599,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.31244,0.21301,-0.18922,-0.1765,0.046739,-0.18922,-0.13705,-0.071594,0.82849,0.6548,4.6365,-0.20839,-7643.0,0.50473,-2.2021499999999996,-0.28147,1.2084,-134.42,-2.9482139999999997,1.2638,54.67,0.42242,-5031.7
13600,risky_upgrade,1,1,B,BB,B→BB,1,0.020753,0.52627,0.03093,0.15614,0.33421,0.04449,0.059915,0.036289,0.34922,0.26803,4.087,0.038306,1907.9,0.98144,0.26666,0.094301,0.96169,-50.571,0.092547,3.8795,80.281,1.4144,3648.1
13602,risky_upgrade,1,1,CCC,B,CCC→B,1,0.047074,0.45563,-0.15834,0.45555,0.048162,0.06552,0.23649,0.04456,0.093061,0.11368,2.0889,0.23811,55.9,0.7556,0.076714,0.41132,0.76189,24.803,0.45323,9.2305,8.9186,1.3767,887.4
13603,risky_upgrade,1,3,B,BB,B→BB,1,-0.62387,0.78694,-0.094174,0.55819,-0.19027,0.029211,-0.045156,-0.52481,-0.57002,0.79917,3.3581,-0.27055,1273.2,1.0452,-0.081909,-0.4509,1.5518,311.7,-0.12227,0.78205,380.53370000000007,3.4429,-889.32
13605,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.02739,0.12216,0.0,-0.041924,-0.017238,-0.033081,-0.15536,-0.046174,1.0169,0.76813,3.8633,0.0010547,-306.0,1.0452,-1.322,-0.051316,0.87349,-42.204,-2.9482139999999997,1.1114,26.307,0.54603,-8587.3
13606,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.27869,0.44055,-0.28536,0.1397,0.14432,-0.28915,-0.26555,-0.20233,0.63851,0.30564,4.3094,-0.25404,2848.4,1.0918,-0.11573,-0.6542,1.254,-79.294,-1.9773,2.609,109.69,1.0531,-1154.9
13607,risky_upgrade,1,1,CCC,B,CCC→B,1,0.073836,0.13418,-0.038354,-0.3109,0.12717,0.14567,0.21239,0.067238,0.27215,0.3038,4.0762,0.1331,-3705.0,1.2772,0.12805,0.23718,0.86352,-72.235,1.2333,3.5274,33.214,0.30124,1539.7
13608,risky_upgrade,1,1,B,BB,B→BB,1,-0.038906,0.42071,-0.050623,-0.049558,0.21579,-0.032002,0.0073178,0.02097,0.41638,0.37593,4.1198,0.0050579,-652.98,1.0452,0.29435,-0.058603,1.0304,-115.41,-0.077879,2.6494,92.626,0.83561,7265.8
13609,risky_upgrade,1,1,B,BB,B→BB,1,0.015844,0.31324,0.011231,0.11232,0.31324,0.016842,0.046497,0.021198,0.39,0.40191,4.5741,0.028624,4212.9,0.81091,0.33304,0.025229,0.97138,-57.717,0.035853,2.5614,63.753,1.4232,6722.5
13610,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.21931,-0.67153,-0.9376,-0.79639,-1.578,-1.034518,-0.39778,-0.28373,1.0957,0.65097,3.0856,-0.19193,-970.0,1.0452,-0.2826,-0.40599,1.1648,-122.87,0.50961,1.2412,2.8592,-3.5025279999999994,-1445.8
13611,risky_upgrade,1,1,B,BB,B→BB,1,-0.019087,0.56442,0.0,0.39818,0.47373,0.0033272,-0.0081516,0.023587,0.46505,0.30057,3.8686,-0.0087121,2942.0,0.9788,0.55583,0.00027456,1.0354,-18.24,0.00011894,3.2558,151.75,1.795,7203.9
13612,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.043608,-0.7113339999999999,0.001273,-1.00064,-1.6685,0.001273,0.0087309,0.055428,2.6859,2.484,3.4442,-0.038973,-5155.1,1.1413,1.3765,0.00058278,1.039,-864.62,-0.00076291,0.38748,61.637,-2.3547,17712.0
13617,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.067521,-0.11221,0.0,-0.38357,-0.20366,1.0332,-0.06101,-0.0041201,0.31047,0.28802,4.0418,-0.016365,-4223.8,0.79519,-2.2021499999999996,-0.12525,1.0398,-52.091,0.71592,3.3519,14.718,-0.41351,-26372.28
13618,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.048632,0.6564,0.0,-0.11838,0.63514,-0.62884,-0.1292,-0.053957,0.23867,0.18014,2.859,0.27087,-85.57,0.91285,-0.16756,-0.26962,0.70406,-37.045,-0.11554,4.997,9.5175,0.78413,-1653.7
13619,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.11371,0.040028,0.0027341,-0.42291,0.0013483,-0.49051,-0.39583,-0.09646,0.26865,0.18927,3.0286,-0.11386,-451.67,1.0452,-0.098933,-0.48051,1.0964,-63.434,-2.9482139999999997,4.4976,25.97,0.061582,-1044.0
13621,risky_upgrade,1,1,CCC,B,CCC→B,1,0.00017,0.30982,-1.880592,-0.15526,-1.86106,0.045279,0.063297,0.0021993,0.016415,0.063038,1.94594,0.005748,-13.27,1.041,0.06734,-0.21105,0.98456,-5.4512,-0.47017,15.955,0.0,0.66633,10402.0
13622,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.047763,0.0037287,0.009147,-0.008665,-0.0098105,-0.046591,-0.045345,-0.057198,0.96737,0.9364,3.5674,-0.044521,-32.0,0.89161,-0.69113,-0.058551,1.0457,-186.56,-2.9482139999999997,1.0196,151.15,0.29876,-6258.8
13624,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0022136,0.1505,-0.24108,0.1505,-0.078225,-0.019671,-0.068893,-0.010126,0.26311,0.38604,2.3397,-0.035465,32.9,1.0452,-2.2021499999999996,-0.023156,0.98431,13.336,-0.46778,2.2868,11.45,1.3767,-15763.0
13625,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.084311,0.50791,0.0,0.2765,-0.16677,-0.22948,-0.22925,-0.074453,0.17211,0.16018,3.5087,-0.080892,892.0,1.0452,-0.093225,-0.46647,1.0772,-33.223,-0.54504,5.7643,64.359,2.1948,-978.55
13626,risky_upgrade,1,1,CCC,B,CCC→B,1,0.013462,0.32245,-0.82499,-0.12529,-0.31502,-0.035793,0.099368,0.023902,0.25466,0.18491,4.1486,0.026825,-1764.0,1.2683,0.25309,0.075919,0.97634,-23.404,1.0612,5.5333,10.848,0.70824,3921.9
13627,risky_upgrade,1,1,CCC,B,CCC→B,1,0.046832,0.41648,0.0037153,-0.056612,0.41466,0.0037153,0.055833,0.0031164,0.40007,0.43622,4.5282,0.041672,-1910.3,0.90873,0.29454,0.0074548,0.95833,-78.856,0.00896,2.3921,54.982,0.74607,37403.399999999994
13628,risky_upgrade,1,1,B,BB,B→BB,1,-0.0036842,0.39507,0.065102,-0.051197,0.089501,0.029819,0.039231,0.052877,0.56205,0.35166,4.9313,0.0039389,-4370.2,1.1532,0.3134,0.060649,0.99606,-64.464,0.72738,2.8549,49.691,0.70607,3920.6
13630,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.020306,0.48745,0.017447,0.04069,0.48316,0.025357,0.051159,0.089239,0.28642,0.30566,4.5157,0.037104,1334.1,0.98564,0.087154,0.077619,0.9629,-56.33,0.03611,3.3977,59.549,0.77053,1219.6
13631,risky_upgrade,1,3,B,BB,B→BB,1,-0.06546,0.59276,-0.086383,-0.054794,0.51143,-0.07384,-0.067694,-0.014726,0.26361,0.21053,5.3208,-0.039049,-11470.0,1.0722,-0.77438,-0.19124,1.039,-34.28,-0.1689,4.5714,22.318,0.88646,-6564.2
13632,risky_upgrade,1,1,CCC,B,CCC→B,1,0.139,-0.7113339999999999,0.011612,-1.00064,-0.82498,0.011612,0.5117,0.03075,0.55245,0.64722,5.0991,0.17112,-40775.49,1.5776,0.094335,0.0070217,0.82888,-193.97,-0.014076,1.864,29.353,-1.8095,6572.3
13633,risky_upgrade,1,1,CCC,B,CCC→B,1,0.029996,0.61463,-0.58927,-0.3097,-0.53155,-0.079547,0.029037,0.05487,0.7295,0.37252,3.4195,0.027457,-813.59,1.0073,0.81216,0.15008,0.94231,-114.03,0.25162,2.7352,0.28215,0.665,4861.7
13635,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.050328,0.052343,-0.05599,0.033515,0.029957,-0.06697,0.018832,-0.041918,0.71807,0.67935,3.5697,0.014301,124.45,0.88354,-1.0101,-0.076991,1.0745,-156.08,-1.7589,1.3974,161.59,2.1711,-6325.2
13636,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.081182,0.15014,-0.043902,-0.45631,-0.24377,-0.19987,-0.13133,-0.11568,0.75249,0.51892,3.3172,-0.090159,-947.29,1.0452,-0.65282,-0.24012,1.0539,-133.16,2.0136,1.7523,17.509,0.24069,-2378.0
13637,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.019794,0.0,0.058691,0.0466,0.0,-0.11763,-0.18158,-0.014848,0.07134,0.085207,1.94594,-0.017221,2.216,0.83847,-0.21291,-0.19981,1.0174,-1.5846,0.11967,11.536,0.0,0.0,-2331.4
13638,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16368,0.12004,0.089525,0.10278,0.18974,1.2549,-0.044282,0.13225,0.26931,0.83726,4.1693,-0.010115,1517.7,0.56629,0.18398,0.14704,1.1134,34.293,0.83479,1.1118,1.0822,5.6721,2493.4
13639,risky_upgrade,1,1,B,BB,B→BB,1,0.0043483,0.35293,0.0,0.004006,0.21913,0.0086019,0.022536,0.016256,0.54953,0.47225,3.9993,0.01622,40.0,1.0452,0.76054,0.013294,0.9856,-36.61,0.029142,2.147,37.643,1.0115,12539.0
13640,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.25868,0.62339,-0.19137,-0.076782,0.34404,-0.21292,-0.081235,-0.31956,1.1985,0.60156,4.603,-0.15752,-3078.3,0.84799,-0.67458,-0.60109,1.1575,-135.79,-0.55624,1.4361,69.878,0.86275,-1422.5
13641,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.038054,0.58331,-1.880592,0.58331,-1.86106,0.38558,-0.28038,-0.029466,-0.023244,0.043208,1.94594,-0.029959,44.25,0.7174,-0.071435,-0.85637,1.0379,17.612,-0.61175,22.471,4.166,1.3767,-551.25
13642,risky_upgrade,1,2,B,BB,B→BB,1,0.062112,0.37678,0.0,0.38181,0.35675,0.3618,0.11157,0.051456,0.40676,0.42697,3.3972,0.073467,953.0,0.59647,0.20988,0.12299,0.93716,29.59,0.13727,2.4668,61.288,67.47412000000033,2916.9
13644,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.006141,0.14313,-0.10924,0.49815,-0.036838,-0.13505,0.0098186,0.017357,0.34813,0.36217,2.8385,0.01018,343.48,1.8475,1.1171,0.0029318,0.98752,184.17,0.0070929,2.7895,6.5222,0.92001,18655.0
13645,risky_upgrade,1,1,B,BB,B→BB,1,0.0074516,0.43508,0.033139,-0.092367,0.20794,0.046725,0.065898,0.03619,0.18449,0.21102,4.7212,0.010139,-4861.0,1.0633,0.22378,0.086682,0.98986,3.5352,0.15937,4.7874,21.835,0.78633,2994.4
13646,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.12077,-0.61839,-0.12544,-1.00064,-0.61839,-0.12544,-0.090736,-0.046795,1.1127,1.0142,4.7829,-0.10833,-40775.49,1.2101,-1.8576,-0.086503,1.1083,-364.82,0.20285,0.88963,19.031,-0.72865,-8767.7
13647,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.013616,0.43502,0.019381,-0.070511,0.43502,0.028169,0.071139,0.094502,0.49315,0.46655,4.1339,-0.11169,-959.84,1.2095,0.12069,0.059129,1.1117,-134.68,0.044552,1.928,97.298,0.73222,2003.3
13649,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.10214,-0.032606,-0.22861,-0.45782,-0.21599,-0.22861,-0.1795,-0.064458,0.48779,0.39641,3.9281,-0.063324,-3879.7,1.1419,-0.36744,-0.22139,1.0633,-119.03,1.0584,2.3724,52.466,-0.076681,-2810.8
13650,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.012847,-0.014047,0.0,-0.014046,-0.076269,0.90888,-0.15771,-0.012717,0.050695,0.093326,2.905,-0.014728,-11.287,0.87911,-0.2543,-0.13657,1.015,-0.46547,2.8106089999999995,10.56,0.0,1.3767,-2718.1
13651,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.8681929,0.25035,-0.31818,0.28299,-0.56575,1.1789,-0.27254,-0.5750552000000001,-0.6269029,3.241538000000006,1.94594,0.029155,17.338,0.31632000000000005,-0.10093,-0.34528,0.97084,2067.7,-0.98892,0.293002,88.195,1.3767,-1105.2
13652,risky_upgrade,1,2,A,AA,A→AA,0,0.016399,0.94433,0.0,0.27625,0.10657,1.3494,0.09597,0.049688,-0.011315,0.017689,3.2755,0.029682,521.0,1.1026,0.011513,1.9143,0.97376,17.463,0.11286,57.91630000000018,14.327,1.4135,126.49
13653,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.44886,0.34486,-0.7806,-0.27233,-0.53372,-0.78451,-0.5391808,-0.54989,1.0929,0.33605,4.5492,-0.42115,-9644.6,0.31632000000000005,-0.090789,-1.1975,1.4211,-78.671,1.4626,2.0939,22.214,0.55876,-742.12
13654,risky_upgrade,1,1,B,BB,B→BB,1,0.070257,0.19008,0.033679,-0.081465,0.19008,0.029642,0.094404,0.040102,0.70065,0.71645,4.1759,0.0097152,-1221.3,1.2083,0.2387,0.037169,0.99028,-81.947,0.17718,1.4095,54.553,0.66936,6457.7
13655,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.16617,-0.7113339999999999,-0.70216,-1.00064,-1.0492,-0.74233,-0.15184,-0.21967,1.4685,1.2522,3.9572,-0.11399,-14632.0,1.3354,-0.58351,-0.17644,1.1087,-425.75,0.35305,0.67793,40.935,-1.5165,-2471.9
13657,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.33519,0.17169,-0.18086,-0.72109,0.17169,-0.19495,-0.18343,-0.1381,1.032,0.83816,4.4037,-0.23307,-18268.0,0.61451,-0.27471,-0.23594,1.2331,-303.04,-1.0534,0.96757,13.032,0.19187,-2731.6
13660,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.080918,0.57842,0.0,-0.059518,0.23636,-0.31745,-0.070015,0.0022043,0.19772,0.21181,3.7669,-0.037301,-348.0,1.0452,7.4916,-0.17533,1.0361,-45.656,-0.12541,4.5329,31.252,0.89566,37210.0
13661,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.12106,-0.7113339999999999,-1.880592,-1.00064,-1.86106,-1.034518,-0.5391808,-0.04977,0.081449,0.074231,3.317,-0.1113,-5657.6,1.1064,-0.027395,-0.73706,1.1113,-25.554,1.1109,12.122,0.0,-2.6623,-604.98
13662,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.24814,-0.0074486,-0.48891,-0.36906,-0.0074486,-0.48891,-0.47575,-0.16789,0.38993,0.37016,4.2646,-0.10061,-6787.0,0.66059,-0.08257,-0.51756,1.1006,-124.8,2.8106089999999995,2.4546,68.099,-0.01755,-885.71
13663,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.047266,-0.7113339999999999,-0.77935,-1.00064,-1.0171,-1.034518,-0.017209,-0.04735,0.52217,0.49236,3.2292,-0.0051092,-1706.0,1.3051,-2.2021499999999996,-0.14042,1.0235,-152.85,0.31086,1.9798,43.48,-2.2668,-4060.7
13665,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.30695,0.59872,-0.48261,-0.056778,-0.85472,-0.38536,-0.30373,-0.30418,1.3028,0.11724,4.0077,-0.27213,-578.0,1.0452,-0.19434,-2.09503,1.2587,-27.118,0.82956,6.5928,11.295,0.67475,-1574.0
13666,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.2853,-0.7113339999999999,-0.37362,-1.00064,-1.6577,-0.3666,-0.20764,-0.25384,2.3495,1.8682,4.0312,-0.25931,-23133.0,0.96594,-0.73945,-0.1463,1.2593,-713.44,0.22539,0.42506,85.442,-2.5617,-3382.8
13668,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.030421,0.47769,0.0033551,0.022115,0.33453,0.01012,0.041883,0.056796,0.31931,0.27415,3.9524,0.034545,198.21,0.92316,0.1521,0.019392,0.96545,-62.884,0.010029,3.7782,64.33,1.0475,2167.6
13669,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.18662,0.42743,-0.18188,-0.12736,0.29912,-0.18188,-0.15909,-0.13266,0.53524,0.40188,4.2791,-0.1663,-2421.5,1.0746,-0.1739,-0.36335,1.1663,-99.084,-0.60803,2.1335,54.969,0.68192,-1620.2
13670,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.11651,0.36277,-0.0028995,-0.034877,-0.068014,-0.017728,-0.081103,-0.1171,0.14109,1.0,2.0817,-0.14601,-4.21,0.79649,-0.32788,-0.10218,1.1132,-19.704,-0.17949,0.87259,0.0,0.91229,-3572.0
13672,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.17915,0.57025,-0.030226,0.074672,-0.067354,0.71162,0.22763,-0.080652,0.64942,0.23247,4.901,0.17281,5945.7,0.86519,0.086869,-0.42737,1.2041,-22.258,-0.94132,3.6606,39.353,1.0084,-2964.4
13673,risky_upgrade,1,2,CCC,B,CCC→B,1,0.3816567000000009,0.29414,0.0,0.29408,-0.02805,-0.74003,-0.22528,0.7681938000000001,0.21584,0.22219,2.1995,-0.076319,46.55,0.68218,0.0023978,9.399790000000033,0.24533,27.488,2.8106089999999995,4.1816,0.0,1.3767,26.282
13674,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.35467,-0.60858,0.0,-0.96467,-0.63768,-0.63768,-0.5391808,-0.33774,0.81071,0.662,2.235,-0.3406,-165.74,1.0452,-0.090596,-0.39641,1.3518,-150.5,1.0478,1.1268,3.5321,-1.7093,-959.11
13675,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.71251,-0.7113339999999999,-0.85201,-0.80718,-1.3571,1.5262880000000005,-0.39684,-0.5750552000000001,2.4221,1.4821,1.9587,-0.56077,-73.393,0.50266,-0.11947,-0.27948,1.6584000000000014,-238.31,0.62572,0.39159,0.0,1.3767,-1306.0
