,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr49,Attr38,retained_earnings_to_assets,Attr25,net_profit_to_assets,Attr13,Attr24,Attr35,Attr30,Attr52,Attr55,Attr41,Attr56,Attr29,Attr12,Attr57,Attr63,Attr21,Attr58,Attr15,cash_to_current_liabilities
13367,risky_upgrade,1,1,A,AA,A→AA,0,0.47699,-0.010929,0.94929,0.0,-0.0030401,-0.0030401,0.0094581,0.032611,-0.046224,-0.0070414,0.014425480000000001,514.3,0.043224,-0.011179,3.0327,-0.059947,-0.0032026,57.91630000000018,0.94081,1.0116,473.31,32.602
13368,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.98127,-0.8681929,-0.12972,-0.59782,-0.16471,-0.45816,-0.5750552000000001,-0.74234,-0.36506,4.1427,1.7237,-6660.9,-0.13651,-0.6627794,3.8317,-0.41128,2.8106089999999995,0.293002,0.31632000000000005,1.6584000000000014,-1221.5,-693.93
13369,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.094916,-0.71529,0.07,-0.055292,-0.098234,-0.23845,-0.36049,-0.23021,-0.20491,2.6051,1.1118,-379.0,-0.29247,-0.51189,3.6013,-0.33892,2.8106089999999995,0.59494,0.49245,1.4639,-2637.7,-433.6
13370,risky_upgrade,1,1,B,BB,B→BB,1,-0.23498,0.0071632,0.24871,0.056112,0.10525,0.025352,0.016352,0.1551,0.080093,0.20017,0.1858,-7584.0,0.28551,0.019769,4.5089,0.04182,0.1644,5.3948,1.2644,0.98386,4658.1,-45.772
13371,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.014526,0.00082294,0.61364,0.022618,0.52969,0.022618,0.028196,0.029455,0.041291,0.17193,0.14048,-1296.0,0.1717,0.016427,4.9505,0.087443,0.042701,7.2374,1.1675,0.98357,2234.4,-23.013
13372,risky_upgrade,1,2,B,BB,B→BB,1,0.1824,-7.6104e-05,0.74111,0.067572,0.30329,-0.019242,-0.02139,-0.041881,-0.0034407,0.36678,0.20753,15413.0,-2.2021499999999996,0.039414,4.9269,-0.10245,-0.035253,4.7898,1.0452,0.95764,-6464.2,-27.262
13373,risky_upgrade,1,1,CCC,B,CCC→B,1,0.18039,0.050133,0.62845,-0.091695,0.07759,0.00071396,0.017581,-0.030114,0.045692,1.4338,0.65664,1190.0,0.69447,0.076032,3.8193,0.010024,0.0083829,1.6212,0.85401,0.91048,31545.0,-179.85
13374,risky_upgrade,1,1,B,BB,B→BB,1,0.078694,0.2965,0.82279,0.015206,0.013588,-0.0016184,0.025672,-0.0011464,0.065309,0.30993,1.3323,23.34,0.082254,0.32931,2.4722,-0.0079909,-0.001967,1.1191,0.75594,0.67069,12705.0,-136.92
13375,risky_upgrade,1,1,B,BB,B→BB,1,-0.1049,-0.025478,0.38261,0.048852,0.29257,0.048852,0.067484,0.063019,0.041378,0.24245,0.22291,-1954.1,0.14341,0.012348,4.2702,0.11518,0.16698,4.5423,1.0313,0.98765,1386.7,-50.046
13376,risky_upgrade,1,1,B,BB,B→BB,1,0.52941,-0.030415,0.8921,0.0,0.76693,-0.01007,0.022877,-0.01007,-0.028022,-0.11056,0.045322,292.83,0.083569,-0.012308,2.7428,-0.093331,-0.011721,21.783,1.0452,1.0036,956.31,75.22
13377,risky_upgrade,1,1,B,BB,B→BB,1,0.04539,0.062441,0.23409,0.1852,0.23409,0.1852,0.07981,0.22815,0.22511,0.22844,0.24103,284.84,0.099134,0.013479,3.7976,0.30113,0.79115,4.2056,0.85331,0.98652,1087.5,-51.461
13378,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.29204,-0.033801,0.5296,0.19113,0.18317,-0.0079876,0.062814,0.0054059,0.046386,0.48649,0.39997,-2975.0,0.207,0.038527,4.008,0.011494,-0.021026,2.5625,1.0452,0.97544,2989.9,-95.116
13379,risky_upgrade,1,1,CCC,B,CCC→B,1,0.032953,-0.021561,0.40827,0.0,0.27294,-0.036907,-0.025869,0.13524,-0.068521,0.37309,0.092481,75.76,-0.6415,0.4186,3.3615,-0.26692,-0.090399,10.318,0.7239,0.56206,-5854.6,-4.3317
13380,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.1854,-0.15378,0.30363,-0.19246,0.2986,-0.19246,-0.095614,-0.19246,-0.16306,0.45099,0.41333,-13665.0,-0.20062,-0.098527,4.8675,-0.29734,-0.64454,2.2024,1.2859,1.0985,-1746.8,-131.15
13381,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.26977,-0.26985,0.10611,-0.19898,-1.056,-0.5767976,-0.25359,-0.97994,-0.5391808,0.28203,0.20708,-53.39,-0.040968,-0.25046,2.2965,-1.0542,-2.9482139999999997,3.8618,0.64331,1.2498,-408.76,-60.43
13382,risky_upgrade,1,2,CCC,B,CCC→B,1,0.027408,-0.097618,0.045102,-0.025095,-0.24402,-0.21892,-0.087349,-0.21892,-0.21753,0.33709,0.37059,4.74,-0.15555,-0.092201,2.2379,-0.22925,-2.9482139999999997,2.4706,1.0452,1.0922,-1691.4,-2.8578
13383,risky_upgrade,1,1,B,BB,B→BB,1,0.20573,0.014559,0.35066,0.048244,0.35066,0.048244,0.02466,0.066916,0.079901,0.15591,0.17491,2380.4,0.19804,0.031315,4.0633,0.1055,0.13758,5.9019,1.0452,0.96868,2507.9,-10.114
13385,risky_upgrade,1,1,B,BB,B→BB,1,-0.059484,-0.081325,0.41903,0.0,0.0062123,0.0032942,0.14498,0.0051419,0.015508,1.0018,0.99243,-358.97,0.17969,0.027406,3.7807,0.0089887,0.0078616,0.98924,1.0452,0.99153,2584.8,-339.49
13387,risky_upgrade,1,1,CCC,B,CCC→B,1,0.70535,0.027844,0.7287,0.0,0.055183,0.042119,0.020967,-1.034518,0.057723,0.29452,0.13878,272.13,0.48582,0.028722,2.5864,0.15525,0.22794,7.4044,0.47373,0.96228,7064.6,74.182
13388,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.060456,-0.069734,0.30371,-0.12631,0.30371,-0.12631,-0.049601,-0.12631,-0.074037,0.40126,0.38946,-354.26,-0.72235,-0.041663,3.7679,-0.18545,-0.41589,2.4649,0.65274,1.0417,-2985.3,-88.565
13389,risky_upgrade,1,2,CCC,B,CCC→B,1,0.13318,-0.37978,0.68612,-0.30107,-0.3787,-0.077554,-0.5083,-0.11405,-0.086304,4.20196500000005,1.3087,637.0,-0.50574,0.5807,3.6797,-0.24713,-0.64211,0.48618,0.47822,0.35685,-4137.7,-176.04
13390,risky_upgrade,1,1,B,BB,B→BB,1,0.38359,0.0060172,0.487,0.017545,0.487,0.017545,0.010294,0.021833,0.042355,0.11695,0.12494,2452.4,0.26324,0.0061595,3.8057,0.04468,0.036026,8.0531,0.91938,0.99384,4403.0,-12.285
13391,risky_upgrade,1,0,B,BB,B→BB,1,0.35423,-0.8681929,0.3542,0.0,-1.0775,-0.5767976,-0.5750552000000001,-1.034518,-0.5391808,1.9798,0.37063,105.99,-0.097955,-0.6627794,2.476,-1.6686,1.1416,1.1173,1.0452,1.6584000000000014,-987.95,6.2639
13392,risky_upgrade,1,1,CCC,B,CCC→B,1,-1.00064,0.060117,-0.55726,-0.9641,-0.65517,0.16983,0.095034,0.16983,0.23211,0.57906,0.65146,-1729.0,0.16404,0.088623,3.1853,0.10909,-0.30476,1.6843,1.0452,0.83342,2280.4,-206.74
13393,risky_upgrade,1,1,A,AA,A→AA,0,0.20482,0.072058,0.63151,-0.043568,0.20894,0.07518,0.081556,-0.19904,0.10794,0.38065,0.33824,413.51,0.133,0.090144,3.3051,0.20402,0.1578,3.2494,1.665,0.93806,1957.0,31.562
13396,risky_upgrade,1,1,B,BB,B→BB,1,0.35334,0.076536,0.26208,0.0045697,0.18541,0.072092,0.071849,0.19221,0.099726,0.5845,0.35912,19448.0,0.23371,0.076744,4.7407,0.20448,0.30049,2.9889,1.4528,0.91592,2970.9,-11.768
13397,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.57067,-0.49384,0.34947,-0.30599,-0.34814,-0.042146,-0.13013,-0.074719,-0.043133,4.20196500000005,3.241538000000006,-531.73,-1.2335,-0.3193,2.9693,-0.064855,-0.1206,0.293002,1.138,1.3098,-13507.0,-1342.2
13398,risky_upgrade,1,1,B,BB,B→BB,1,-0.29384,-0.001325,0.10509,0.0,0.07162,0.07162,0.048181,0.11714,0.14324,0.14575,0.16531,-439.0,0.10152,0.025777,3.1744,0.13089,0.68153,6.2094,1.0452,0.97942,1220.0,-24.998
13400,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.90788,-0.13669,-0.70725,-0.25302,-0.72687,-0.25302,-0.25767,-0.2324,-0.12329,1.6839,1.4472,-9028.0,-0.41,-0.16289,3.9976,-0.15311,0.34809,0.59421,1.1895,1.1629,-2414.8,-498.08
13403,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.11087,-0.43202,0.33915,-0.42447,0.090108,-0.42447,-0.36306,-0.49968,-0.47877,0.73923,0.50076,-3049.7,-0.070242,-0.072355,4.4394,-0.75613,-2.9482139999999997,1.8622,0.63647,1.0724,-743.33,-173.32
13404,risky_upgrade,1,2,CCC,B,CCC→B,1,0.24103,-0.29308,0.97161,-0.62694,-0.89777,-0.15679,-0.24882,-0.58173,-0.21989,-0.26343,0.016862,2063.0,-0.009058,0.92691,3.9324,-2.09503,-0.16138,41.88,0.63056,1.1513,-78.65,107.14
13406,risky_upgrade,1,2,CCC,B,CCC→B,1,0.046604,-0.0081984,0.52355,-0.058945,0.093996,-0.058945,-0.030589,-0.058945,-0.015798,0.45787,0.24478,129.0,-1.863,0.012748,3.4422,-0.12658,-0.6271,4.1381,0.68516,0.98725,-5543.5,-34.306
13407,risky_upgrade,1,2,B,BB,B→BB,1,-0.26135,-0.47775,0.32575,0.0,0.063908,-0.098803,-0.023127,-0.033328,-0.10406,2.2486,0.8168,-11332.0,1.9505,-0.28362,4.6371,-0.25588,-0.56772,0.90983,0.87275,1.1428,-26372.28,-259.95
13408,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.016963,0.018249,0.19011,0.0081309,0.19011,0.0081309,0.0034277,0.01418,0.075492,0.18902,0.19846,-106.0,0.35055,0.019574,3.7958,0.017616,0.042769,5.1394,1.0893,0.98043,20719.0,-33.966
13409,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.0078066,-0.010067,0.52022,0.036239,0.27944,0.036239,0.068314,0.036239,0.044575,0.49522,0.34045,3084.8,0.22199,0.035719,5.5968,0.079563,0.12968,3.0461,0.97426,0.96428,2681.3,-57.013
13410,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.18817,-0.062361,0.22746,-0.14259,0.17024,-0.14259,-0.0054371,-0.13973,-0.090643,0.23374,0.22094,-1511.0,0.89104,-0.028807,3.9047,-0.18091,-0.8376,4.3994,0.98869,1.0288,-16390.0,-56.424
13411,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.2061,-0.12937,-0.30594,0.0,-0.32806,-0.54799,-0.12377,-0.6551,-0.5391808,0.3035,0.23634,-466.0,-0.083081,-0.149,3.3543,-0.46404,1.7911,3.6397,0.50308,1.1211,-896.12,-40.357
13412,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.075117,-0.087772,0.087137,-0.11151,0.067066,-0.096162,-0.070299,-0.16881,-0.12739,0.82473,0.25332,-20.06,-0.50535,-0.11517,2.4266,-0.30699,-1.1036,3.5303,0.95418,1.0679,-4286.1,-45.873
13414,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.69036,-0.8681929,-0.020373,-0.77842,-0.4177,-0.22345,-0.42214,-0.68161,-0.22791,2.8815,1.7627,-2576.0,-0.23197,-0.65906,3.5719,-0.22046,2.8106089999999995,0.34119,1.2788,1.6137,-2551.2,-590.97
13415,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.18906,0.017994,-0.019342,-0.20042,-0.024874,0.020271,0.0202,0.1045,0.044352,0.53122,0.5426,-1798.0,0.67353,0.023267,3.9782,0.029881,-1.0481,1.871,1.0452,0.97171,9657.8,-78.472
13416,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.22172,-0.26191,0.4907,-1.2786,-1.501,-0.22233,-0.19736,-1.034518,-0.21197,2.5024,0.41795,-2909.0,-0.42015,-0.21663,4.1179,-0.43964,0.14858,1.9355,1.1915,1.1418,-4716.8,-127.2
13418,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.89805,0.20525,-0.11163,0.0,0.017269,0.017269,0.1524,0.017269,-0.0027771,4.20196500000005,3.241538000000006,-3143.2,1.593,-0.024509,3.5441,0.018483,-0.15469,0.293002,1.0452,0.83917,23492.0,-2465.6
13419,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.259,-0.042819,0.16072,-0.20836,0.16072,-0.20836,-0.055269,-0.20836,-0.16143,0.21203,0.20962,-5099.0,-0.16606,-0.031784,4.2942,-0.25554,-1.2965,4.6237,1.0925,1.0318,-1428.3,-35.009
13420,risky_upgrade,1,1,CCC,B,CCC→B,1,0.6118,-0.12134,0.9843212,-0.77437,-0.75312,0.021247,0.16047,-0.12681,-0.071988,-0.6269029,0.028031,262.61,0.013735,-0.19986,2.6327,1.7538,0.021508,29.733,0.93971,0.95309,76.501,556.7
13421,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.1765,-0.31244,0.21301,-0.18922,0.046739,-0.18922,-0.071594,-0.18922,-0.13705,0.82849,0.6548,-7643.0,-2.2021499999999996,-0.20839,4.6365,-0.28147,-2.9482139999999997,1.2638,0.50473,1.2084,-5031.7,-134.42
13423,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.84951,-0.11889,-0.7113339999999999,-0.40207,-0.7232,-0.40207,-0.1477,-0.40862,-0.28375,0.62002,0.57607,-13287.0,-0.21897,-0.15178,4.1943,-0.23713,0.55596,1.5072,0.83231,1.1518,-1639.7,-146.15
13424,risky_upgrade,1,1,B,BB,B→BB,1,0.45555,0.047074,0.45563,-0.15834,0.048162,0.2065,0.04456,0.06552,0.23649,0.093061,0.11368,55.9,0.076714,0.23811,2.0889,0.41132,0.45323,9.2305,0.7556,0.76189,887.4,24.803
13425,risky_upgrade,1,2,CCC,B,CCC→B,1,0.55819,-0.62387,0.78694,-0.094174,-0.19027,-0.096221,-0.52481,0.029211,-0.045156,-0.57002,0.79917,1273.2,-0.081909,-0.27055,3.3581,-0.4509,-0.12227,0.78205,1.0452,1.5518,-889.32,311.7
13426,risky_upgrade,1,2,CCC,B,CCC→B,1,0.040079,-0.065541,0.7271,-0.12264,-0.021,-0.12971,-0.062977,-0.20303,-0.097021,0.47775,0.15337,31.583,-0.44624,-0.058138,2.8965,-0.47895,-0.6661,6.1621,1.1147,1.0861,-2796.7,-44.352
13427,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.041924,-0.02739,0.12216,0.0,-0.017238,-0.041987,-0.046174,-0.033081,-0.15536,1.0169,0.76813,-306.0,-1.322,0.0010547,3.8633,-0.051316,-2.9482139999999997,1.1114,1.0452,0.87349,-8587.3,-42.204
13428,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.17747,-0.14431,0.029266,-0.26042,0.029266,-0.26042,-0.13271,-0.26042,-0.20141,0.53712,0.48463,-3278.8,-0.18447,-0.12675,4.2666,-0.28606,-2.9482139999999997,1.8313,0.84028,1.1268,-1501.9,-137.69
13429,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1397,-0.27869,0.44055,-0.28536,0.14432,-0.28536,-0.20233,-0.28915,-0.26555,0.63851,0.30564,2848.4,-0.11573,-0.25404,4.3094,-0.6542,-1.9773,2.609,1.0918,1.254,-1154.9,-79.294
13431,risky_upgrade,1,1,BBB,A,BBB→A,0,0.38155,-0.019792,0.50082,0.0010658,0.47056,0.0010658,0.066861,0.0050878,0.05486,0.39137,0.40129,5191.1,0.12663,0.042339,4.1337,0.010395,0.0022649,2.6022,1.0591,0.95766,2227.6,-76.992
13432,risky_upgrade,1,1,B,BB,B→BB,1,-0.049558,-0.038906,0.42071,-0.050623,0.21579,-0.030843,0.02097,-0.032002,0.0073178,0.41638,0.37593,-652.98,0.29435,0.0050579,4.1198,-0.058603,-0.077879,2.6494,1.0452,1.0304,7265.8,-115.41
13433,risky_upgrade,1,1,B,BB,B→BB,1,0.11232,0.015844,0.31324,0.011231,0.31324,0.011231,0.021198,0.016842,0.046497,0.39,0.40191,4212.9,0.33304,0.028624,4.5741,0.025229,0.035853,2.5614,0.81091,0.97138,6722.5,-57.717
13434,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.79639,-0.21931,-0.67153,-0.9376,-1.578,-0.5767976,-0.28373,-1.034518,-0.39778,1.0957,0.65097,-970.0,-0.2826,-0.19193,3.0856,-0.40599,0.50961,1.2412,1.0452,1.1648,-1445.8,-122.87
13435,risky_upgrade,1,1,B,BB,B→BB,1,0.39818,-0.019087,0.56442,0.0,0.47373,6.713e-05,0.023587,0.0033272,-0.0081516,0.46505,0.30057,2942.0,0.55583,-0.0087121,3.8686,0.00027456,0.00011894,3.2558,0.9788,1.0354,7203.9,-18.24
13436,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.043608,-0.7113339999999999,0.001273,-1.6685,0.001273,0.055428,0.001273,0.0087309,2.6859,2.484,-5155.1,1.3765,-0.038973,3.4442,0.00058278,-0.00076291,0.38748,1.1413,1.039,17712.0,-864.62
13437,risky_upgrade,1,1,CCC,B,CCC→B,1,0.8898208000000005,0.030757,0.92406,0.6617,0.73561,0.0078016,0.010352,0.11846,0.065767,-0.38157,0.036664,245.18,0.038513,0.030774,2.4238,0.29132,0.0084428,28.14,0.83301,0.95913,1252.9,160.6
13438,risky_upgrade,1,1,B,BB,B→BB,1,0.047054,0.0059539,0.53201,0.056009,0.51649,0.056009,0.037367,0.056009,0.069275,0.14637,0.16637,1362.9,0.13101,0.027345,4.4619,0.11968,0.10844,6.1797,0.81258,0.97266,1633.1,-30.895
13439,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.11939,-0.018695,0.60278,0.00063629,0.46777,0.00063629,0.056177,0.0025679,0.022722,0.76539,0.58955,-40775.49,0.29385,0.034879,5.8027,0.0066887,0.0013602,1.7575,1.1197,0.96512,4997.0,-135.95
13440,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11838,-0.048632,0.6564,0.0,0.63514,-0.075839,-0.053957,-0.62884,-0.1292,0.23867,0.18014,-85.57,-0.16756,0.27087,2.859,-0.26962,-0.11554,4.997,0.91285,0.70406,-1653.7,-37.045
13441,risky_upgrade,1,1,CCC,B,CCC→B,1,0.41204,0.06045,0.92807,0.0,0.84949,0.18457,0.1074,-0.45337,-0.5391808,-0.1097,0.015451,78.65,0.011479,-0.362,2.2808,4.1692,0.19887,47.436,0.59638,0.93948,116.41,51.783
13442,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.15526,0.00017,0.30982,-1.880592,-1.86106,-0.14567,0.0021993,0.045279,0.063297,0.016415,0.063038,-13.27,0.06734,0.005748,1.94594,-0.21105,-0.47017,15.955,1.041,0.98456,10402.0,-5.4512
13444,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.24343,-0.15395,-0.20677,-1.5056,-1.8006,-0.29497,-0.24299,-0.71613,-0.16358,2.2088,0.88553,-117.61,-0.53058,-0.13787,2.6841,-0.24442,0.17381,0.98329,0.98238,1.0164,-3413.9,-233.49
13446,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1505,-0.0022136,0.1505,-0.24108,-0.078225,-0.070403,-0.010126,-0.019671,-0.068893,0.26311,0.38604,32.9,-2.2021499999999996,-0.035465,2.3397,-0.023156,-0.46778,2.2868,1.0452,0.98431,-15763.0,13.336
13447,risky_upgrade,1,2,CCC,B,CCC→B,1,0.2765,-0.084311,0.50791,0.0,-0.16677,-0.23636,-0.074453,-0.22948,-0.22925,0.17211,0.16018,892.0,-0.093225,-0.080892,3.5087,-0.46647,-0.54504,5.7643,1.0452,1.0772,-978.55,-33.223
13448,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.14527,-0.30241,0.37973,0.0,-0.0043477,-0.56183,-0.5750552000000001,0.73966,-0.12441,0.98323,0.63848,-10525.0,-0.29563,-0.017616,4.8601,-1.0304,-2.3451,1.384,0.90942,1.6584000000000014,-555.83,-179.18
13449,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.056612,0.046832,0.41648,0.0037153,0.41466,0.0037153,0.0031164,0.0037153,0.055833,0.40007,0.43622,-1910.3,0.29454,0.041672,4.5282,0.0074548,0.00896,2.3921,0.90873,0.95833,37403.399999999994,-78.856
13450,risky_upgrade,1,1,B,BB,B→BB,1,-0.051197,-0.0036842,0.39507,0.065102,0.089501,0.065102,0.052877,0.029819,0.039231,0.56205,0.35166,-4370.2,0.3134,0.0039389,4.9313,0.060649,0.72738,2.8549,1.1532,0.99606,3920.6,-64.464
13451,risky_upgrade,1,1,B,BB,B→BB,1,0.098094,-0.0033273,0.57289,0.0019116,0.57289,0.0019116,0.024902,0.011222,0.040101,0.15525,0.15742,2615.0,0.14471,-0.035654,4.4258,0.028934,0.0033368,6.1336,0.90989,1.0357,2389.7,-27.064
13453,risky_upgrade,1,2,B,BB,B→BB,1,-0.054794,-0.06546,0.59276,-0.086383,0.51143,-0.086383,-0.014726,-0.07384,-0.067694,0.26361,0.21053,-11470.0,-0.77438,-0.039049,5.3208,-0.19124,-0.1689,4.5714,1.0722,1.039,-6564.2,-34.28
13454,risky_upgrade,1,1,CCC,B,CCC→B,1,-1.00064,0.139,-0.7113339999999999,0.011612,-0.82498,0.011612,0.03075,0.011612,0.5117,0.55245,0.64722,-40775.49,0.094335,0.17112,5.0991,0.0070217,-0.014076,1.864,1.5776,0.82888,6572.3,-193.97
13455,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,0.010897,-0.7113339999999999,-1.880592,-1.86106,0.011742,0.0019671,-0.27458,0.028376,0.48218,0.4765,-5729.9,1.4805,0.10363,3.3738,0.0041442,-0.0062153,2.1067,1.1652,0.89099,37403.399999999994,-157.57
13456,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.3097,0.029996,0.61463,-0.58927,-0.53155,0.057815,0.05487,-0.079547,0.029037,0.7295,0.37252,-813.59,0.81216,0.027457,3.4195,0.15008,0.25162,2.7352,1.0073,0.94231,4861.7,-114.03
13457,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.018612,-0.10903,0.042523,-0.068368,-0.43981,-0.37144,-0.080975,-0.37144,-0.36704,0.27979,0.21457,-8.08,-0.12567,-0.090702,2.6376,-0.38889,1.1442,4.2278,1.0452,1.0833,-1478.6,-25.347
13458,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.16222,-0.23993,0.28006,-0.22543,0.27478,-0.22543,-0.17047,-0.22543,-0.16253,0.75108,0.59277,-2921.8,-0.23866,-0.2633,4.2555,-0.31844,-0.82041,1.3354,0.87132,1.2633,-1615.4,-154.68
13459,risky_upgrade,1,2,CCC,B,CCC→B,1,0.033515,-0.050328,0.052343,-0.05599,0.029957,-0.076375,-0.041918,-0.06697,0.018832,0.71807,0.67935,124.45,-1.0101,0.014301,3.5697,-0.076991,-1.7589,1.3974,0.88354,1.0745,-6325.2,-156.08
13461,risky_upgrade,1,2,CCC,B,CCC→B,1,0.0466,-0.019794,0.0,0.058691,0.0,-0.15237,-0.014848,-0.11763,-0.18158,0.07134,0.085207,2.216,-0.21291,-0.017221,1.94594,-0.19981,0.11967,11.536,0.83847,1.0174,-2331.4,-1.5846
13463,risky_upgrade,1,1,B,BB,B→BB,1,0.004006,0.0043483,0.35293,0.0,0.21913,0.0065318,0.016256,0.0086019,0.022536,0.54953,0.47225,40.0,0.76054,0.01622,3.9993,0.013294,0.029142,2.147,1.0452,0.9856,12539.0,-36.61
13465,risky_upgrade,1,1,B,BB,B→BB,1,0.38181,0.062112,0.37678,0.0,0.35675,0.051719,0.051456,0.3618,0.11157,0.40676,0.42697,953.0,0.20988,0.073467,3.3972,0.12299,0.13727,2.4668,0.59647,0.93716,2916.9,29.59
13466,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,0.3816567000000009,-0.7113339999999999,-1.7201,-1.6686,-0.011271,-0.061041,-0.011271,0.096081,4.20196500000005,3.241538000000006,-11578.0,0.9219,0.53633,3.6503,-0.0042511,0.0068266,0.293002,1.0452,0.3745,-26372.28,-2978.4999999999995
13467,risky_upgrade,1,1,A,AA,A→AA,0,0.17659,0.067379,0.62078,0.12313,0.54729,0.34078,0.089619,0.81125,0.38638,0.059952,0.089332,120.14,0.027439,0.083466,2.8327,0.89864,0.54895,12.214,0.74846,0.91652,333.46,15.162
13468,risky_upgrade,1,1,B,BB,B→BB,1,0.036178,0.020577,0.26378,0.0,0.11427,0.015983,0.019556,0.046384,0.045785,0.53344,0.47527,460.0,0.47198,0.028922,4.1043,0.023637,0.103,2.1499,1.2002,0.96928,9963.2,-69.18
13469,risky_upgrade,1,1,CCC,B,CCC→B,1,0.49815,-0.006141,0.14313,-0.10924,-0.036838,0.0010152,0.017357,-0.13505,0.0098186,0.34813,0.36217,343.48,1.1171,0.01018,2.8385,0.0029318,0.0070929,2.7895,1.8475,0.98752,18655.0,184.17
13470,risky_upgrade,1,1,B,BB,B→BB,1,-0.092367,0.0074516,0.43508,0.033139,0.20794,0.033139,0.03619,0.046725,0.065898,0.18449,0.21102,-4861.0,0.22378,0.010139,4.7212,0.086682,0.15937,4.7874,1.0633,0.98986,2994.4,3.5352
13471,risky_upgrade,1,2,CCC,B,CCC→B,1,0.22463,-0.12149,0.46936,0.0,0.17733,-0.16286,-0.079208,-0.19337,-0.48719,0.43282,0.20974,675.0,-0.2089,-0.31512,3.4778,-0.38026,-0.49709,3.6123,1.0452,1.0762,-2003.2,-14.434
13472,risky_upgrade,1,1,B,BB,B→BB,1,0.20769,0.0057194,0.45261,0.0,0.19206,-0.020906,-0.019121,0.0071051,-0.0059809,0.4679,0.43664,848.0,2.7336,0.30972,3.611,-0.043347,-0.04986,2.2669,0.81989,0.68414,-8953.1,-2.488
13473,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.45782,-0.10214,-0.032606,-0.22861,-0.21599,-0.22861,-0.064458,-0.22861,-0.1795,0.48779,0.39641,-3879.7,-0.36744,-0.063324,3.9281,-0.22139,1.0584,2.3724,1.1419,1.0633,-2810.8,-119.03
13474,risky_upgrade,1,1,B,BB,B→BB,1,-0.014046,-0.012847,-0.014047,0.0,-0.076269,-0.13849,-0.012717,0.90888,-0.15771,0.050695,0.093326,-11.287,-0.2543,-0.014728,2.905,-0.13657,2.8106089999999995,10.56,0.87911,1.015,-2718.1,-0.46547
13475,risky_upgrade,1,2,CCC,B,CCC→B,1,0.28299,-0.8681929,0.25035,-0.31818,-0.56575,-0.24757,-0.5750552000000001,1.1789,-0.27254,-0.6269029,3.241538000000006,17.338,-0.10093,0.029155,1.94594,-0.34528,-0.98892,0.293002,0.31632000000000005,0.97084,-1105.2,2067.7
13477,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.20723,-0.005141,0.47769,-0.14591,0.40937,0.020262,0.062325,-0.047216,0.045663,0.31819,0.35892,774.0,0.14461,0.031124,3.5723,0.053124,0.042445,2.8582,1.0009,0.96104,2091.9,-62.167
13478,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.27233,-0.44886,0.34486,-0.7806,-0.53372,-0.5767976,-0.54989,-0.78451,-0.5391808,1.0929,0.33605,-9644.6,-0.090789,-0.42115,4.5492,-1.1975,1.4626,2.0939,0.31632000000000005,1.4211,-742.12,-78.671
