,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,working_capital_to_assets,Attr30,Attr25,Attr52,Attr24,Attr13,Attr35,Attr38,retained_earnings_to_assets,Attr55,Attr56,Attr29,Attr41,Attr57,cash_to_current_liabilities,Attr26,Attr58,Attr21,Attr53,Attr63,Attr45,Attr15
13586,risky_upgrade,1,3,B,BB,B→BB,1,0.0060172,0.38359,0.11695,0.487,0.12494,0.021833,0.010294,0.042355,0.487,0.017545,2452.4,0.0061595,3.8057,0.26324,0.036026,-12.285,0.074122,0.99384,0.91938,3.812,8.0531,0.034271,4403.0
13587,risky_upgrade,1,3,CCC,B,CCC→B,1,0.060117,-1.00064,0.57906,-0.65517,0.65146,0.16983,0.095034,0.23211,-0.55726,-0.9641,-1729.0,0.088623,3.1853,0.16404,-0.30476,-206.74,0.16006,0.83342,1.0452,-0.97432,1.6843,0.85976,2280.4
13588,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.21956,0.46583,0.091318,0.90991,0.025993,-0.04636,-0.0014506,-0.091732,0.91897,0.055621,3087.1,-0.14626,3.8213,-0.057735,-0.050448,237.4,-0.011219,1.0664,1.0452,1.7849,32.494,0.282825,-26372.28
13589,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.16527,-0.37772,0.55717,0.011531,0.50565,-0.28803,-0.13572,-0.23125,0.011531,-0.26534,-4099.1,-0.13293,4.0355,-0.18319,-2.9482139999999997,-140.53,-0.21396,1.1329,1.2482,0.02961,1.7456,-0.76223,-1540.6
13591,risky_upgrade,1,3,B,BB,B→BB,1,0.076536,0.35334,0.5845,0.18541,0.35912,0.19221,0.071849,0.099726,0.26208,0.0045697,19448.0,0.076744,4.7407,0.23371,0.30049,-11.768,0.10073,0.91592,1.4528,1.1326,2.9889,0.18358,2970.9
13592,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0031654,-0.31276,0.28105,0.30576,0.25122,-0.043475,-0.012148,-0.047079,0.34156,0.0,-3193.0,0.12187,4.009,-2.2021499999999996,-0.083094,-57.42,-0.043105,0.86462,1.0412,0.4823,3.8634,-0.40904,-8470.4
13593,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.49384,-0.57067,4.20196500000005,-0.34814,3.241538000000006,-0.074719,-0.13013,-0.043133,0.34947,-0.30599,-531.73,-0.3193,2.9693,-1.2335,-0.1206,-1342.2,-0.027023,1.3098,1.138,0.37951,0.293002,0.282825,-13507.0
13595,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.13669,-0.90788,1.6839,-0.72687,1.4472,-0.2324,-0.25767,-0.12329,-0.70725,-0.25302,-9028.0,-0.16289,3.9976,-0.41,0.34809,-498.08,-0.16456,1.1629,1.1895,-1.8638,0.59421,-0.46644,-2414.8
13596,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.0095926,-0.031891,0.3801,0.46276,0.36514,0.0038216,0.025542,0.044677,0.48728,0.0023574,-1027.6,0.0034007,4.5082,0.22756,0.0050941,-72.859,0.064145,0.9966,1.0182,0.87383,2.7481,0.011062,5453.9
13597,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.024387,0.022568,0.25451,0.027698,0.18742,0.056793,0.036778,0.045145,0.59237,0.0,183.93,0.020393,3.9112,0.18784,0.13501,-0.62716,0.14166,0.97454,1.1937,0.74631,5.4308,2.4688,2576.7
13598,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.43202,-0.11087,0.73923,0.090108,0.50076,-0.49968,-0.36306,-0.47877,0.33915,-0.42447,-3049.7,-0.072355,4.4394,-0.070242,-2.9482139999999997,-173.32,-0.40838,1.0724,0.63647,0.20023,1.8622,-0.85209,-743.33
13599,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.29308,0.24103,-0.26343,-0.89777,0.016862,-0.58173,-0.24882,-0.21989,0.97161,-0.62694,2063.0,0.92691,3.9324,-0.009058,-0.16138,107.14,-0.9360057,1.1513,0.63056,1.3018,41.88,0.282825,-78.65
13600,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.65543,-0.036667,0.37311,0.14421,0.31113,-0.096943,-0.49178,-0.092344,0.14421,-0.093217,-2514.2,-0.25382,4.8361,-0.027646,-0.64642,-77.796,-0.9360057,1.2538,1.0133,0.14831,2.5634,-10.095080000000001,-289.53
13601,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0081984,0.046604,0.45787,0.093996,0.24478,-0.058945,-0.030589,-0.015798,0.52355,-0.058945,129.0,0.012748,3.4422,-1.863,-0.6271,-34.306,-0.065843,0.98725,0.68516,0.19287,4.1381,-0.25842,-5543.5
13604,risky_upgrade,1,3,CCC,B,CCC→B,1,0.018249,-0.016963,0.18902,0.19011,0.19846,0.01418,0.0034277,0.075492,0.19011,0.0081309,-106.0,0.019574,3.7958,0.35055,0.042769,-33.966,0.010101,0.98043,1.0893,0.89728,5.1394,0.022713,20719.0
13605,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.010067,0.0078066,0.49522,0.27944,0.34045,0.036239,0.068314,0.044575,0.52022,0.036239,3084.8,0.035719,5.5968,0.22199,0.12968,-57.013,0.13613,0.96428,0.97426,0.52066,3.0461,0.17831,2681.3
13606,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.062361,-0.18817,0.23374,0.17024,0.22094,-0.13973,-0.0054371,-0.090643,0.22746,-0.14259,-1511.0,-0.028807,3.9047,0.89104,-0.8376,-56.424,-0.025722,1.0288,0.98869,0.4094,4.3994,-0.42204,-16390.0
13607,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.12937,-0.2061,0.3035,-0.32806,0.23634,-0.6551,-0.12377,-0.5391808,-0.30594,0.0,-466.0,-0.149,3.3543,-0.083081,1.7911,-40.357,-0.40731,1.1211,0.50308,-4.8142759999999996,3.6397,0.282825,-896.12
13608,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.087772,-0.075117,0.82473,0.067066,0.25332,-0.16881,-0.070299,-0.12739,0.087137,-0.11151,-20.06,-0.11517,2.4266,-0.50535,-1.1036,-45.873,-0.085159,1.0679,0.95418,0.11437,3.5303,-1.2011,-4286.1
13610,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.8681929,-0.69036,2.8815,-0.4177,1.7627,-0.68161,-0.42214,-0.22791,-0.020373,-0.77842,-2576.0,-0.65906,3.5719,-0.23197,2.8106089999999995,-590.97,-0.14307,1.6137,1.2788,-0.030102,0.34119,-2.4857,-2551.2
13611,risky_upgrade,1,3,CCC,B,CCC→B,1,0.017994,-0.18906,0.53122,-0.024874,0.5426,0.1045,0.0202,0.044352,-0.019342,-0.20042,-1798.0,0.023267,3.9782,0.67353,-1.0481,-78.472,0.027799,0.97171,1.0452,-0.11397,1.871,0.092906,9657.8
13613,risky_upgrade,1,3,B,BB,B→BB,1,0.012779,0.0028386,0.37786,0.1937,0.37257,0.15224,0.013483,0.066991,0.21992,0.0,46.26,0.031799,4.2121,0.5376,0.085429,-97.827,0.035172,0.99197,1.0007,0.87502,2.7279,0.030322,10322.0
13615,risky_upgrade,1,4,CCC,B,CCC→B,1,0.20525,-0.89805,4.20196500000005,0.017269,3.241538000000006,0.017269,0.1524,-0.0027771,-0.11163,0.0,-3143.2,-0.024509,3.5441,1.593,-0.15469,-2465.6,0.015537,0.83917,1.0452,-0.11584,0.293002,0.48236,23492.0
13617,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.10205,-0.10486,0.79626,-0.073265,0.24418,0.045535,0.082125,0.12577,0.77372,-0.11534,-542.75,0.12049,3.714,0.14857,0.25153,-45.931,0.098632,0.85778,1.0452,0.18993,4.614,7.8807,3547.0
13618,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.12134,0.6118,-0.6269029,-0.75312,0.028031,-0.12681,0.16047,-0.071988,0.9843212,-0.77437,262.61,-0.19986,2.6327,0.013735,0.021508,556.7,4.7712,0.95309,0.93971,2.6267,29.733,0.282825,76.501
13619,risky_upgrade,1,3,CCC,B,CCC→B,1,0.036198,-0.27497,0.79458,0.0020354,0.4506,0.0020144,-0.0069968,-0.049023,0.33366,-0.20963,-3280.1,0.084179,4.0766,0.73239,0.29675,-143.89,0.025629,0.96795,2.2448,0.10024,2.4019,0.17298,-26372.28
13621,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.11889,-0.84951,0.62002,-0.7232,0.57607,-0.40862,-0.1477,-0.28375,-0.7113339999999999,-0.40207,-13287.0,-0.15178,4.1943,-0.21897,0.55596,-146.15,-0.21881,1.1518,0.83231,-4.8142759999999996,1.5072,-1.2148,-1639.7
13624,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.62387,0.55819,-0.57002,-0.19027,0.79917,0.029211,-0.52481,-0.045156,0.78694,-0.094174,1273.2,-0.27055,3.3581,-0.081909,-0.12227,311.7,-0.41043,1.5518,1.0452,3.4429,0.78205,-0.28747,-889.32
13625,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.065541,0.040079,0.47775,-0.021,0.15337,-0.20303,-0.062977,-0.097021,0.7271,-0.12264,31.583,-0.058138,2.8965,-0.44624,-0.6661,-44.352,-0.13051,1.0861,1.1147,0.28259,6.1621,-0.51629,-2796.7
13626,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.02739,-0.041924,1.0169,-0.017238,0.76813,-0.033081,-0.046174,-0.15536,0.12216,0.0,-306.0,0.0010547,3.8633,-1.322,-2.9482139999999997,-42.204,-0.042505,0.87349,1.0452,0.054611,1.1114,-0.5469,-8587.3
13627,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.14431,-0.17747,0.53712,0.029266,0.48463,-0.26042,-0.13271,-0.20141,0.029266,-0.26042,-3278.8,-0.12675,4.2666,-0.18447,-2.9482139999999997,-137.69,-0.24303,1.1268,0.84028,0.10957,1.8313,-0.52663,-1501.9
13628,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.27869,0.1397,0.63851,0.14432,0.30564,-0.28915,-0.20233,-0.26555,0.44055,-0.28536,2848.4,-0.25404,4.3094,-0.11573,-1.9773,-79.294,-0.31092,1.254,1.0918,0.34499,2.609,-0.65664,-1154.9
13629,risky_upgrade,1,3,B,BB,B→BB,1,0.073836,-0.3109,0.27215,0.12717,0.3038,0.14567,0.067238,0.21239,0.13418,-0.038354,-3705.0,0.1331,4.0762,0.12805,1.2333,-72.235,0.19112,0.86352,1.2772,0.30124,3.5274,0.63839,1539.7
13632,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.21931,-0.79639,1.0957,-1.578,0.65097,-1.034518,-0.28373,-0.39778,-0.67153,-0.9376,-970.0,-0.19193,3.0856,-0.2826,0.50961,-122.87,-0.25246,1.1648,1.0452,-4.8142759999999996,1.2412,-10.095080000000001,-1445.8
13633,risky_upgrade,1,3,B,BB,B→BB,1,-0.019087,0.39818,0.46505,0.47373,0.30057,0.0033272,0.023587,-0.0081516,0.56442,0.0,2942.0,-0.0087121,3.8686,0.55583,0.00011894,-18.24,0.05064,1.0354,0.9788,1.795,3.2558,0.00016887,7203.9
13634,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.043608,-1.00064,2.6859,-1.6685,2.484,0.001273,0.055428,0.0087309,-0.7113339999999999,0.001273,-5155.1,-0.038973,3.4442,1.3765,-0.00076291,-864.62,0.020607,1.039,1.1413,-2.4924,0.38748,0.0085725,17712.0
13636,risky_upgrade,1,0,CCC,B,CCC→B,1,0.030757,0.8898208000000005,-0.38157,0.73561,0.036664,0.11846,0.010352,0.065767,0.92406,0.6617,245.18,0.030774,2.4238,0.038513,0.0084428,160.6,0.10273,0.95913,0.83301,1.2053,28.14,0.282825,1252.9
13637,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.0059539,0.047054,0.14637,0.51649,0.16637,0.056009,0.037367,0.069275,0.53201,0.056009,1362.9,0.027345,4.4619,0.13101,0.10844,-30.895,0.2235,0.97266,0.81258,1.065,6.1797,0.19978,1633.1
13638,risky_upgrade,1,1,B,BB,B→BB,1,-0.1147,-0.0058029,0.52196,-0.31842,0.12303,-0.34452,-0.14913,-0.26459,0.71306,0.0,-2.705,-0.12893,2.6685,-0.23227,2.8106089999999995,-11.38,-0.27724,1.2048,1.0452,-0.14419,7.1939,-6.6999,-1316.6
13639,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.018695,-0.11939,0.76539,0.46777,0.58955,0.0025679,0.056177,0.022722,0.60278,0.00063629,-40775.49,0.034879,5.8027,0.29385,0.0013602,-135.95,0.069322,0.96512,1.1197,0.63601,1.7575,0.0056611,4997.0
13640,risky_upgrade,1,1,B,BB,B→BB,1,-0.067521,-0.38357,0.31047,-0.20366,0.28802,1.0332,-0.0041201,-0.06101,-0.11221,0.0,-4223.8,-0.016365,4.0418,-2.2021499999999996,0.71592,-52.091,-0.012858,1.0398,0.79519,-0.71705,3.3519,-0.89465,-26372.28
13641,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.048632,-0.11838,0.23867,0.63514,0.18014,-0.62884,-0.053957,-0.1292,0.6564,0.0,-85.57,0.27087,2.859,-0.16756,-0.11554,-37.045,-0.22072,0.70406,0.91285,0.78413,4.997,-1.8627,-1653.7
13642,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11371,-0.42291,0.26865,0.0013483,0.18927,-0.49051,-0.09646,-0.39583,0.040028,0.0027341,-451.67,-0.11386,3.0286,-0.098933,-2.9482139999999997,-63.434,-0.31258,1.0964,1.0452,0.061582,4.4976,-1.156,-1044.0
13643,risky_upgrade,1,0,CCC,B,CCC→B,1,0.06045,0.41204,-0.1097,0.84949,0.015451,-0.45337,0.1074,-0.5391808,0.92807,0.0,78.65,-0.362,2.2808,0.011479,0.19887,51.783,3.1355,0.93948,0.59638,1.707,47.436,53.541990000000055,116.41
13644,risky_upgrade,1,2,CCC,B,CCC→B,1,0.00017,-0.15526,0.016415,-1.86106,0.063038,0.045279,0.0021993,0.063297,0.30982,-1.880592,-13.27,0.005748,1.94594,0.06734,-0.47017,-5.4512,0.035091,0.98456,1.041,0.66633,15.955,0.282825,10402.0
13645,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.047763,-0.008665,0.96737,-0.0098105,0.9364,-0.046591,-0.057198,-0.045345,0.0037287,0.009147,-32.0,-0.044521,3.5674,-0.69113,-2.9482139999999997,-186.56,-0.058317,1.0457,0.89161,0.29876,1.0196,-0.1324,-6258.8
13646,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.15395,-0.24343,2.2088,-1.8006,0.88553,-0.71613,-0.24299,-0.16358,-0.20677,-1.5056,-117.61,-0.13787,2.6841,-0.53058,0.17381,-233.49,-0.10691,1.0164,0.98238,-4.8142759999999996,0.98329,-0.49118,-3413.9
13647,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.088086,0.41115,0.52816,0.58948,0.48614,-0.029631,-0.012955,-0.047439,0.59775,-0.024179,16415.0,-0.066233,4.6012,-0.47924,-0.041017,-154.13,-0.010974,1.0662,0.66017,3.047,1.9292,-0.03242,-14910.0
13648,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0022136,0.1505,0.26311,-0.078225,0.38604,-0.019671,-0.010126,-0.068893,0.1505,-0.24108,32.9,-0.035465,2.3397,-2.2021499999999996,-0.46778,13.336,-0.082876,0.98431,1.0452,1.2053,2.2868,-1.0199,-15763.0
13649,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.084311,0.2765,0.17211,-0.16677,0.16018,-0.22948,-0.074453,-0.22925,0.50791,0.0,892.0,-0.080892,3.5087,-0.093225,-0.54504,-33.223,-0.38517,1.0772,1.0452,1.874,5.7643,-0.43647,-978.55
13651,risky_upgrade,1,3,CCC,B,CCC→B,1,0.046832,-0.056612,0.40007,0.41466,0.43622,0.0037153,0.0031164,0.055833,0.41648,0.0037153,-1910.3,0.041672,4.5282,0.29454,0.00896,-78.856,0.0074276,0.95833,0.90873,0.7428,2.3921,0.021588,37403.399999999994
13652,risky_upgrade,1,1,B,BB,B→BB,1,-0.06546,-0.054794,0.26361,0.51143,0.21053,-0.07384,-0.014726,-0.067694,0.59276,-0.086383,-11470.0,-0.039049,5.3208,-0.77438,-0.1689,-34.28,-0.082438,1.039,1.0722,0.76484,4.5714,-0.7703,-6564.2
13653,risky_upgrade,1,2,CCC,B,CCC→B,1,0.010897,-1.00064,0.48218,-1.86106,0.4765,-0.27458,0.0019671,0.028376,-0.7113339999999999,-1.880592,-5729.9,0.10363,3.3738,1.4805,-0.0062153,-157.57,0.0040641,0.89099,1.1652,-3.2052,2.1067,0.065608,37403.399999999994
13654,risky_upgrade,1,0,CCC,B,CCC→B,1,0.029996,-0.3097,0.7295,-0.53155,0.37252,-0.079547,0.05487,0.029037,0.61463,-0.58927,-813.59,0.027457,3.4195,0.81216,0.25162,-114.03,0.075077,0.94231,1.0073,0.24861,2.7352,53.541990000000055,4861.7
13655,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.10903,-0.018612,0.27979,-0.43981,0.21457,-0.37144,-0.080975,-0.36704,0.042523,-0.068368,-8.08,-0.090702,2.6376,-0.12567,1.1442,-25.347,-0.24685,1.0833,1.0452,-4.8142759999999996,4.2278,-1.2735,-1478.6
13656,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.23993,-0.16222,0.75108,0.27478,0.59277,-0.22543,-0.17047,-0.16253,0.28006,-0.22543,-2921.8,-0.2633,4.2555,-0.23866,-0.82041,-154.68,-0.22595,1.2633,0.87132,0.60483,1.3354,-0.6995,-1615.4
13657,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.050328,0.033515,0.71807,0.029957,0.67935,-0.06697,-0.041918,0.018832,0.052343,-0.05599,124.45,0.014301,3.5697,-1.0101,-1.7589,-156.08,-0.0617,1.0745,0.88354,1.8011,1.3974,-0.12436,-6325.2
13658,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.081182,-0.45631,0.75249,-0.24377,0.51892,-0.19987,-0.11568,-0.13133,0.15014,-0.043902,-947.29,-0.090159,3.3172,-0.65282,2.0136,-133.16,-0.15349,1.0539,1.0452,-0.15912,1.7523,-2.5975,-2378.0
13660,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.25868,-0.076782,1.1985,0.34404,0.60156,-0.21292,-0.31956,-0.081235,0.62339,-0.19137,-3078.3,-0.15752,4.603,-0.67458,-0.55624,-135.79,-0.22257,1.1575,0.84799,0.47614,1.4361,-1.6976,-1422.5
13661,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.038054,0.58331,-0.023244,-1.86106,0.043208,0.38558,-0.029466,-0.28038,0.58331,-1.880592,44.25,-0.029959,1.94594,-0.071435,-0.61175,17.612,-0.66213,1.0379,0.7174,1.2053,22.471,-3.2419,-551.25
13662,risky_upgrade,1,0,CCC,B,CCC→B,1,0.062112,0.38181,0.40676,0.35675,0.42697,0.3618,0.051456,0.11157,0.37678,0.0,953.0,0.073467,3.3972,0.20988,0.13727,29.59,0.086851,0.93716,0.59647,64.90636000000016,2.4668,0.21398,2916.9
13663,risky_upgrade,1,4,CCC,B,CCC→B,1,0.3816567000000009,-1.00064,4.20196500000005,-1.6686,3.241538000000006,-0.011271,-0.061041,0.096081,-0.7113339999999999,-1.7201,-11578.0,0.53633,3.6503,0.9219,0.0068266,-2978.4999999999995,-0.0042511,0.3745,1.0452,-1.7584,0.293002,0.282825,-26372.28
13664,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.12077,-1.00064,1.1127,-0.61839,1.0142,-0.12544,-0.046795,-0.090736,-0.61839,-0.12544,-40775.49,-0.10833,4.7829,-1.8576,0.20285,-364.82,-0.04163,1.1083,1.2101,-0.72865,0.88963,-1.6826,-8767.7
13665,risky_upgrade,1,3,B,BB,B→BB,1,0.0057194,0.20769,0.4679,0.19206,0.43664,0.0071051,-0.019121,-0.0059809,0.45261,0.0,848.0,0.30972,3.611,2.7336,-0.04986,-2.488,-0.036017,0.68414,0.81989,1.7018,2.2669,-0.098575,-8953.1
13669,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.047742,0.0058559,0.18685,-0.05015,0.16964,-0.53544,0.013522,-0.41612,0.28018,-0.088839,1.17,-0.10991,2.3006,0.15506,-0.41604,0.51723,0.071126,1.0031,0.31632000000000005,1.0215,5.2601,0.282825,5131.8
13670,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.005141,0.20723,0.31819,0.40937,0.35892,-0.047216,0.062325,0.045663,0.47769,-0.14591,774.0,0.031124,3.5723,0.14461,0.042445,-62.167,0.16124,0.96104,1.0009,1.6997,2.8582,0.052193,2091.9
13671,risky_upgrade,1,0,BBB,A,BBB→A,0,0.016399,0.27625,-0.011315,0.10657,0.017689,1.3494,0.049688,0.09597,0.94433,0.0,521.0,0.029682,3.2755,0.011513,0.11286,17.463,2.8857,0.97376,1.1026,1.4135,57.91630000000018,0.86266,126.49
13672,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.44886,-0.27233,1.0929,-0.53372,0.33605,-0.78451,-0.54989,-0.5391808,0.34486,-0.7806,-9644.6,-0.42115,4.5492,-0.090789,1.4626,-78.671,-0.48928,1.4211,0.31632000000000005,-0.86476,2.0939,-6.579,-742.12
13673,risky_upgrade,1,3,B,BB,B→BB,1,0.070257,-0.081465,0.70065,0.19008,0.71645,0.029642,0.040102,0.094404,0.19008,0.033679,-1221.3,0.0097152,4.1759,0.2387,0.17718,-81.947,0.061585,0.99028,1.2083,0.66936,1.4095,0.20244,6457.7
13674,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.16617,-1.00064,1.4685,-1.0492,1.2522,-0.74233,-0.21967,-0.15184,-0.7113339999999999,-0.70216,-14632.0,-0.11399,3.9572,-0.58351,0.35305,-425.75,-0.14772,1.1087,1.3354,-1.5165,0.67793,-1.9706,-2471.9
13675,risky_upgrade,1,3,A,AA,A→AA,0,-0.025472,0.13453,0.64088,0.46168,0.28286,0.0032576,0.052879,0.017976,0.7345,0.00015265,44064.0,-0.025082,5.5153,0.2937,0.00033065,-22.004,0.076113,1.0251,0.93882,0.72045,3.4488,0.00084565,4432.1
13676,risky_upgrade,1,3,B,BB,B→BB,1,-0.051166,0.13461,0.35235,0.30751,0.31184,-0.036812,0.016783,-0.019754,0.36975,-0.031473,3482.5,-0.017303,4.4128,0.42992,-0.10235,-63.389,0.056409,1.0173,1.1786,0.89527,3.1522,-0.075683,7721.8
13677,risky_upgrade,1,3,B,BB,B→BB,1,0.017378,-0.23026,0.18502,-0.012749,0.17434,0.25378,0.026583,0.14854,0.099959,-0.083074,-1280.0,0.030363,3.745,0.15876,0.75182,-33.481,0.1344,0.97158,1.1493,0.23248,5.8667,0.3391,2547.4
13679,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.16765,0.8898208000000005,0.014894,0.21259,0.017368,0.092728,0.16765,0.11568,0.9843212,-0.043418,63.71,0.14245,1.94594,0.0029613,0.13781,-0.88176,9.224649999999944,0.83647,2.7253499999999997,1.2053,57.91630000000018,0.44773,32.426
13680,risky_upgrade,1,3,B,BB,B→BB,1,0.0050518,0.1451,0.37281,0.24738,0.36709,0.02202,0.029881,0.046318,0.30133,0.02202,1942.0,0.027117,4.1266,0.299,0.089012,-85.679,0.07767,0.97288,1.0329,1.5835,2.8,0.037482,4699.3
13681,risky_upgrade,1,3,A,AA,A→AA,0,-0.080918,-0.059518,0.19772,0.23636,0.21181,-0.31745,0.0022043,-0.070015,0.57842,0.0,-348.0,-0.037301,3.7669,7.4916,-0.12541,-45.656,0.0098093,1.0361,1.0452,0.89566,4.5329,-0.43372,37210.0
13683,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.24814,-0.36906,0.38993,-0.0074486,0.37016,-0.48891,-0.16789,-0.47575,-0.0074486,-0.48891,-6787.0,-0.10061,4.2646,-0.08257,2.8106089999999995,-124.8,-0.4121,1.1006,0.66059,-0.01755,2.4546,-1.0268,-885.71
13684,risky_upgrade,1,3,BBB,A,BBB→A,0,0.064739,0.38661,0.072168,0.37297,0.1406,0.72155,0.089974,0.31043,0.393,0.0,964.9,0.069295,3.3972,0.065797,0.80331,-2.9982,0.53451,0.914,1.3782,16.221,7.6038,1.0472,549.66
13685,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.047266,-1.00064,0.52217,-1.0171,0.49236,-1.034518,-0.04735,-0.017209,-0.7113339999999999,-0.77935,-1706.0,-0.0051092,3.2292,-2.2021499999999996,0.31086,-152.85,-0.089886,1.0235,1.3051,-2.4221,1.9798,-0.58036,-4060.7
13686,risky_upgrade,1,3,B,BB,B→BB,1,0.0065153,-0.058103,0.69027,0.0095455,0.42439,0.011726,0.04213,0.040303,0.56277,0.0,-280.0,0.037641,3.683,0.3348,0.0361,-26.004,0.057772,0.96236,1.0452,0.41898,2.4485,0.68301,5990.9
13687,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.30695,-0.056778,1.3028,-0.85472,0.11724,-0.38536,-0.30418,-0.30373,0.59872,-0.48261,-578.0,-0.27213,4.0077,-0.19434,0.82956,-27.118,-0.23189,1.2587,1.0452,-0.52352,6.5928,-8.6212,-1574.0
13688,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.2853,-1.00064,2.3495,-1.6577,1.8682,-0.3666,-0.25384,-0.20764,-0.7113339999999999,-0.37362,-23133.0,-0.25931,4.0312,-0.73945,0.22539,-713.44,-0.1107,1.2593,0.96594,-2.5617,0.42506,-1.19,-3382.8
13689,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.2282,-0.36122,0.69449,-0.16952,0.39577,-0.64408,-0.22757,-0.5391808,-0.0062857,-0.31545,-885.0,-0.29621,3.3892,-0.10177,2.8106089999999995,-100.52,-0.32663,0.98325,0.85749,-0.013356,1.6222,-1.2369,-1117.5
13690,risky_upgrade,1,3,BBB,A,BBB→A,0,0.0036051,0.31673,0.39198,0.19694,0.40146,0.10221,0.12149,0.049822,0.35138,0.0,102.54,0.030129,2.5102,0.10633,0.24323,-108.63,0.28392,0.93873,1.0452,8.9224,2.5682,0.11584,1178.4
13692,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.67868,-1.00064,0.86198,-1.3488,0.52748,-1.034518,-0.5750552000000001,-0.23429,-0.7113339999999999,0.0,-1212.0,-0.092877,2.8417,-0.049407,1.2787,-161.99,-0.64724,1.5722,1.8265,-2.1265,1.1599,-10.095080000000001,-543.11
13693,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0035335,-0.089362,0.13985,0.13156,0.071919,0.043082,0.02528,0.071074,0.51877,0.043082,-769.72,0.0082577,3.9352,0.15582,0.32747,-12.761,0.17424,0.99174,0.96964,0.18402,14.02,0.52314,2094.8
13695,risky_upgrade,1,0,CCC,B,CCC→B,1,0.3816567000000009,0.29408,0.21584,-0.02805,0.22219,-0.74003,0.7681938000000001,-0.22528,0.29414,0.0,46.55,-0.076319,2.1995,0.0023978,2.8106089999999995,27.488,9.224649999999944,0.24533,0.68218,1.2053,4.1816,0.282825,26.282
13697,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.71251,-0.80718,2.4221,-1.3571,1.4821,1.5262880000000005,-0.5750552000000001,-0.39684,-0.7113339999999999,-0.85201,-73.393,-0.56077,1.9587,-0.11947,0.62572,-238.31,-0.27948,1.6584000000000014,0.50266,1.2053,0.39159,0.282825,-1306.0
13698,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.36772,0.23379,0.24524,0.28962,0.20479,-0.20558,-0.10426,-0.5391808,0.42615,0.0,186.69,-0.36765,2.9023,-0.028126,-0.52627,-17.541,-0.35586,1.0916,0.71974,1.9607,3.5684,-0.62998,-1025.7
