,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr52,Attr49,Attr38,working_capital_to_assets,Attr30,Attr25,Attr13,Attr24,Attr35,retained_earnings_to_assets,Attr55,Attr41,Attr29,Attr56,Attr21,Attr12,cash_to_current_liabilities,Attr57,Attr63,Attr53,Attr58,Attr46
13370,risky_upgrade,1,1,CCC,B,CCC→B,1,0.4606,-0.075038,0.30139,-0.021379,0.76166,0.18877,-0.12007,-0.077724,-0.12362,0.0,-739.0,-0.34015,4.5386,0.04075,0.8873,-0.22651,-112.6,-0.41585,1.8865,0.51012,0.91113,0.64503
13371,risky_upgrade,1,1,CCC,B,CCC→B,1,0.627,0.047115,0.58855,0.08928,0.69773,0.4019,0.0060776,0.024882,0.022043,0.0,583.0,0.52127,3.8149,0.41702,0.99512,0.010004,-142.56,0.0076969,1.646,1.009,0.57621,0.92019
13373,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.38371,0.019268,0.40227,0.053298,0.33574,0.32271,0.0071348,0.96706,0.036945,0.0,711.8,0.59247,4.1257,0.15487,0.94641,0.021926,-60.942,0.022995,3.0731,1.0629,0.86028,0.56551
13374,risky_upgrade,1,2,CCC,B,CCC→B,1,0.33661,-0.8681929,0.5657,0.11388,0.64089,-0.065269,-0.5750552000000001,0.38898,-0.32626,0.0,2905.0,-0.029199,4.4067,-0.14105,0.58238,-1.7323,-81.042,-1.0624,1.8856,1.0279,1.6165,0.37548
13375,risky_upgrade,1,1,B,BB,B→BB,1,0.24587,0.024833,0.31296,0.29128,0.27013,0.21732,0.021221,0.45642,0.062913,0.0,1981.0,0.37626,3.8326,0.11758,0.86628,0.087793,0.15238,0.15887,4.1371,2.9885,0.88239,0.51671
13376,risky_upgrade,1,1,CCC,B,CCC→B,1,0.44603,-0.12938,-0.17839,-0.15465,0.60107,-0.21307,-0.14473,-0.27882,-0.15699,0.0,-223.0,-0.155,3.159,0.1381,1.2131,-0.28383,-52.632,1.6099,1.9611,-1.142,0.91233,0.17401
13377,risky_upgrade,1,1,CCC,B,CCC→B,1,0.2039,0.022149,0.45136,0.024518,0.33602,0.00085326,-0.00096934,0.041112,-0.0082946,-0.052162,2816.0,0.51677,5.0601,0.18125,1.0009,-0.0046264,-38.51,-0.010728,4.7728,0.34148,0.80167,0.60747
13380,risky_upgrade,1,1,BBB,A,BBB→A,0,0.26933,-0.26544,0.65783,0.25852,0.45582,0.064488,0.063301,-0.046236,-0.084161,0.0,4113.0,0.3963,4.2017,-0.12901,0.98707,-0.32668,101.63,-0.12092,3.2887,0.98681,1.0786,1.2307
13381,risky_upgrade,1,1,CCC,B,CCC→B,1,0.12928,-0.047007,0.69219,0.10075,0.2008,0.47434,-0.06946,0.028262,-0.13936,0.0,233.64,-0.15702,3.3653,0.023319,0.79868,-0.50487,10.129,-0.30806,7.2685,0.85277,0.95845,0.25959
13382,risky_upgrade,1,1,B,BB,B→BB,1,0.5181,-0.0033466,0.02489,-0.037107,0.50243,0.019018,0.024436,0.024351,0.038877,0.0,-316.0,0.49644,3.9302,0.020586,1.4172,0.01069,-181.49,0.27184,1.9707,0.3147,0.98373,0.94799
13383,risky_upgrade,1,1,BBB,A,BBB→A,0,0.08303,0.082753,0.73483,0.46087,-0.016986,0.69798,0.094564,0.611,0.33832,0.0,637.84,0.026417,3.1411,0.095706,1.0628,1.1796,39.41,0.33856,13.318,2.6866,0.91076,1.6317
13384,risky_upgrade,1,1,CCC,B,CCC→B,1,0.21673,-0.062789,0.40481,0.15712,0.25992,0.16427,-0.040588,-0.35665,-0.45984,-0.24872,78.38,-0.29041,2.698,-0.20175,0.78404,-0.21898,-60.975,-0.32196,3.8394,1.6343,1.0405,1.0379
13385,risky_upgrade,1,1,B,BB,B→BB,1,0.25897,-0.011924,0.25343,-0.058512,0.62347,0.23201,0.16752,0.017909,0.047712,0.0,-163.95,0.12003,3.4475,0.039964,1.2255,0.30134,-72.586,0.30108,4.0222,0.33291,0.92089,0.50892
13386,risky_upgrade,1,0,CCC,B,CCC→B,1,0.04175,0.054761,0.92083,0.8898208000000005,-0.42289,0.33484,0.075047,0.30009,0.13161,0.0,155.69,0.017341,2.2321,0.064904,0.64054,1.6625,175.11,0.11576,25.614,64.90636000000016,0.9351,11.832
13387,risky_upgrade,1,1,B,BB,B→BB,1,0.24938,-0.10136,0.66502,0.023479,0.39708,0.51393,0.067559,-0.11471,-0.10487,0.0,98.12,0.16582,3.6211,-0.13009,0.75544,-0.091803,-54.121,-0.032883,3.5484,0.87736,1.0069,0.76115
13388,risky_upgrade,1,2,CCC,B,CCC→B,1,2.6673,0.29428,-0.5767,-1.00064,3.1685,-1.86106,0.20614,-0.59752,0.2593,-1.880592,-1570.0,0.35568,3.086,0.30706,0.89703,0.10948,-777.33,-0.099484,0.54105,-2.3497,0.70196,0.07834487
13389,risky_upgrade,1,2,CCC,B,CCC→B,1,0.99807,-0.043597,0.13086,-0.50369,1.0935,0.0031019,-0.24482,-0.35428,-0.021173,-0.38536,-25169.0,0.43391,4.6987,-0.025186,0.68608,-0.30165,-330.59,-2.9482139999999997,0.97731,0.12316,0.98078,0.29625
13390,risky_upgrade,1,2,CCC,B,CCC→B,1,1.4792,-0.060026,0.14215,-0.063747,1.6201,-0.26605,-0.034856,-0.28766,-0.041625,-0.28207,-26819.0,3.1619,5.624,-0.090427,0.74858,-0.044527,-207.79,0.37632,0.57696,-0.28092,1.2635,0.78292
13391,risky_upgrade,1,1,CCC,B,CCC→B,1,0.34331,-0.048794,0.61679,0.5829,0.32533,0.34104,-0.091493,-0.24032,-0.04366,0.0,152.2,-0.24651,2.4168,0.26438,0.73388,-0.2539,79.013,-0.15753,2.7751,17.894,0.73867,0.98249
13392,risky_upgrade,1,1,CCC,B,CCC→B,1,1.3216,0.034626,0.61448,0.11607,0.86805,0.29843,0.0021241,0.40504,-0.0089076,0.084659,20263.0,0.83564,5.242,0.51962,2.1639,0.0031486,-48.451,0.0026404,1.4823,1.0324,0.669,0.07834487
13394,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16747,-0.06923,0.39432,-0.23124,0.23498,-0.16188,-0.050006,-0.1988,-0.076027,0.0,-2514.0,-0.20127,4.0363,-0.025528,0.87253,-0.37898,-29.66,-0.65679,5.8226,0.41385,1.0514,0.07834487
13395,risky_upgrade,1,1,B,BB,B→BB,1,0.62892,0.0148,0.37614,0.1128,2.1781,0.22288,0.053716,0.91239,0.01361,0.0,12438.0,1.0156,5.0425,0.2665,0.69053,0.050123,72.579,0.013068,2.1516,0.46084,0.76391,1.6067
13396,risky_upgrade,1,1,CCC,B,CCC→B,1,0.23036,-0.10693,0.59606,0.26865,0.30729,0.41031,-0.069846,-0.07871,-0.12171,0.0,1.7576,-0.16899,5.065,0.16688,0.9426,-0.36052,10.89,-0.23158,3.9355,1.4635,0.84387,1.1388
13397,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16803,-0.014623,0.39761,0.070313,0.25707,0.31649,-0.0091921,0.82612,-0.037478,0.077811,423.0,-0.82502,3.7793,0.12254,0.80861,-0.052927,-11.915,-0.038478,5.7579,0.62065,0.86726,1.044
13398,risky_upgrade,1,1,CCC,B,CCC→B,1,0.34206,-0.013926,0.11488,-0.19577,0.46907,-0.084713,-0.027432,-0.085187,-0.23809,-0.058357,-491.0,-1.1395,3.3993,0.11179,0.61873,-0.069655,-61.395,-1.5778,2.5392,0.088542,0.80607,0.27102
13399,risky_upgrade,1,1,CCC,B,CCC→B,1,0.21756,0.018297,0.23217,-0.016327,0.17725,0.17761,0.0093385,0.15503,0.060503,-0.040353,-97.0,0.39573,3.7739,0.067289,0.99098,0.043427,-40.601,0.099152,4.6503,0.9046,0.93183,0.6829
13400,risky_upgrade,1,1,CCC,B,CCC→B,1,0.67167,-0.11992,0.17895,0.041033,0.7053,-0.40786,-0.036897,-0.16847,-0.081669,-0.31374,27.97,-1.0722,2.8336,-0.073994,0.7638,-0.11824,-98.097,-0.52607,1.3863,1.0994,1.0703,0.49245
13401,risky_upgrade,1,0,BBB,A,BBB→A,0,0.014425480000000001,-0.010929,0.94929,0.47699,-0.0070414,-0.0030401,0.0094581,0.032611,-0.046224,0.0,514.3,0.043224,3.0327,-0.011179,0.94081,-0.059947,32.602,-0.0032026,57.91630000000018,2.0099,1.0116,8.4425
13402,risky_upgrade,1,2,CCC,B,CCC→B,1,1.1118,-0.71529,0.07,-0.094916,2.6051,-0.098234,-0.36049,-0.23021,-0.20491,-0.055292,-379.0,-0.29247,3.6013,-0.51189,0.49245,-0.33892,-433.6,2.8106089999999995,0.59494,-0.10104,1.4639,0.81023
13403,risky_upgrade,1,1,CCC,B,CCC→B,1,0.29107,-0.063922,0.22283,-0.05618,0.30928,0.19474,-0.044605,-0.14467,-0.14127,0.0,-100.0,-0.25601,3.2504,-0.056278,0.94292,-0.18181,-50.295,-0.63397,3.2249,0.79805,1.0506,0.40497
13404,risky_upgrade,1,1,CCC,B,CCC→B,1,0.25369,-0.0047145,0.29592,-0.11506,0.31354,0.12099,0.02091,0.015837,0.029252,0.0087149,-12038.0,0.40254,5.0197,0.0058893,0.78223,0.022556,-57.315,0.072031,3.9652,0.29298,0.99411,0.42178
13405,risky_upgrade,1,1,CCC,B,CCC→B,1,0.52675,-0.025787,0.19996,-0.25713,0.56775,0.12597,0.00050377,-0.042209,0.0033031,-0.036488,-6634.0,0.62077,4.4116,0.013022,1.0501,-0.052762,-131.97,-0.28966,1.9235,0.27559,0.98698,0.32485
13406,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.14048,0.00082294,0.61364,-0.014526,0.17193,0.52969,0.028196,0.029455,0.041291,0.022618,-1296.0,0.1717,4.9505,0.016427,1.1675,0.087443,-23.013,0.042701,7.2374,0.78164,0.98357,0.5549
13407,risky_upgrade,1,2,CCC,B,CCC→B,1,2.1715,-0.41498,0.44309,-0.44437,3.0473,0.34296,-0.41852,-0.075857,-0.075216,0.38988,-221.9,-0.24681,2.6984,-0.41498,1.0452,-0.13621,-624.57,-0.18955,0.32546,0.49928,1.415,0.07834487
13408,risky_upgrade,1,1,B,BB,B→BB,1,0.20753,-7.6104e-05,0.74111,0.1824,0.36678,0.30329,-0.02139,-0.041881,-0.0034407,0.067572,15413.0,-2.2021499999999996,4.9269,0.039414,1.0452,-0.10245,-27.262,-0.035253,4.7898,0.96218,0.95764,1.1513
13409,risky_upgrade,1,1,BBB,A,BBB→A,0,0.36371,0.038943,0.75053,-0.040546,0.50957,0.63556,0.011913,-0.008546,0.043168,-0.0069618,-3363.8,0.19711,4.9189,0.015735,1.1436,-0.035067,-55.196,-0.010954,2.7934,0.7976,0.98426,0.6042
13411,risky_upgrade,1,1,CCC,B,CCC→B,1,0.65664,0.050133,0.62845,0.18039,1.4338,0.07759,0.017581,-0.030114,0.045692,-0.091695,1190.0,0.69447,3.8193,0.076032,0.85401,0.010024,-179.85,0.0083829,1.6212,0.19001,0.91048,1.3761
13413,risky_upgrade,1,1,A,AA,A→AA,0,0.1282,-0.13881,0.72627,0.32603,0.076395,0.71764,0.069226,-0.07242,-0.087919,-0.011322,1889.0,0.063258,3.763,-0.045532,1.0452,-0.27843,55.204,-0.10114,7.4326,1.7548,1.0297,0.66291
13414,risky_upgrade,1,1,B,BB,B→BB,1,1.3323,0.2965,0.82279,0.078694,0.30993,0.013588,0.025672,-0.0011464,0.065309,0.015206,23.34,0.082254,2.4722,0.32931,0.75594,-0.0079909,-136.92,-0.001967,1.1191,1.1058,0.67069,1.3687
13415,risky_upgrade,1,1,B,BB,B→BB,1,0.22291,-0.025478,0.38261,-0.1049,0.24245,0.29257,0.067484,0.063019,0.041378,0.048852,-1954.1,0.14341,4.2702,0.012348,1.0313,0.11518,-50.046,0.16698,4.5423,0.52455,0.98765,0.40644
13416,risky_upgrade,1,1,B,BB,B→BB,1,0.045322,-0.030415,0.8921,0.52941,-0.11056,0.76693,0.022877,-0.01007,-0.028022,0.0,292.83,0.083569,2.7428,-0.012308,1.0452,-0.093331,75.22,-0.011721,21.783,2.3687,1.0036,4.134
13417,risky_upgrade,1,1,CCC,B,CCC→B,1,0.24103,0.062441,0.23409,0.04539,0.22844,0.23409,0.07981,0.22815,0.22511,0.1852,284.84,0.099134,3.7976,0.013479,0.85331,0.30113,-51.461,0.79115,4.2056,1.1885,0.98652,0.41326
13418,risky_upgrade,1,1,CCC,B,CCC→B,1,0.092481,-0.021561,0.40827,0.032953,0.37309,0.27294,-0.025869,0.13524,-0.068521,0.0,75.76,-0.6415,3.3615,0.4186,0.7239,-0.26692,-4.3317,-0.090399,10.318,0.49246,0.56206,0.80025
13419,risky_upgrade,1,2,CCC,B,CCC→B,1,0.45856,-0.84926,0.66044,0.1013,2.5146,-0.74674,-0.5750552000000001,-0.86811,-0.32425,-0.41064,59.04,-0.12215,2.7656,-0.6627794,1.966,-0.98984,-140.83,2.8106089999999995,1.2258,-0.10813,1.6584000000000014,1.1552
13421,risky_upgrade,1,1,CCC,B,CCC→B,1,1.003,0.0068569,0.21066,-0.073782,0.94011,0.075273,0.026822,0.0085279,0.018558,0.0059073,-1354.5,0.96089,4.2638,0.022841,0.55483,0.010819,-240.17,0.078478,1.0203,0.26361,0.97716,0.34591
13423,risky_upgrade,1,2,CCC,B,CCC→B,1,0.20708,-0.26985,0.10611,-0.26977,0.28203,-1.056,-0.25359,-0.97994,-0.5391808,-0.19898,-53.39,-0.040968,2.2965,-0.25046,0.64331,-1.0542,-60.43,-2.9482139999999997,3.8618,0.23336,1.2498,0.47461
13424,risky_upgrade,1,1,CCC,B,CCC→B,1,0.37059,-0.097618,0.045102,0.027408,0.33709,-0.24402,-0.087349,-0.21892,-0.21753,-0.025095,4.74,-0.15555,2.2379,-0.092201,1.0452,-0.22925,-2.8578,-2.9482139999999997,2.4706,2.5574,1.0922,0.2172
13425,risky_upgrade,1,1,CCC,B,CCC→B,1,0.17491,0.014559,0.35066,0.20573,0.15591,0.35066,0.02466,0.066916,0.079901,0.048244,2380.4,0.19804,4.0633,0.031315,1.0452,0.1055,-10.114,0.13758,5.9019,2.1921,0.96868,0.8449
13426,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.14497,0.089432,0.51213,0.53736,0.078343,0.49303,0.094305,0.79935,0.27518,0.0,2812.0,0.051793,3.7188,0.080813,1.0623,0.69697,56.052,0.48993,7.4996,59.318,0.90794,0.59764
13427,risky_upgrade,1,1,B,BB,B→BB,1,0.99243,-0.081325,0.41903,-0.059484,1.0018,0.0062123,0.14498,0.0051419,0.015508,0.0,-358.97,0.17969,3.7807,0.027406,1.0452,0.0089887,-339.49,0.0078616,0.98924,0.85964,0.99153,0.17984
13428,risky_upgrade,1,1,CCC,B,CCC→B,1,1.0801,-0.0029009,0.052698,-0.13834,1.0773,-0.12238,0.0096703,0.026272,0.0083349,-0.12636,-1616.0,4.977,4.0675,0.0095881,0.84304,0.0042414,-167.49,0.084911,0.9275,0.24175,0.98576,0.29283
13429,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15257,-0.11987,0.93205,0.038968,0.166,0.07798,-0.12751,-0.26484,0.062447,0.096948,104.94,-0.04757,3.4302,0.9867157000000019,2.1845,-0.74539,25.89,-0.054307,5.8457,1.0437,0.27974,0.13212
13430,risky_upgrade,1,1,CCC,B,CCC→B,1,0.13878,0.027844,0.7287,0.70535,0.29452,0.055183,0.020967,-1.034518,0.057723,0.0,272.13,0.48582,2.5864,0.028722,0.47373,0.15525,74.182,0.22794,7.4044,7.9035,0.96228,1.9392
13433,risky_upgrade,1,1,CCC,B,CCC→B,1,0.38946,-0.069734,0.30371,-0.060456,0.40126,0.30371,-0.049601,-0.12631,-0.074037,-0.12631,-354.26,-0.72235,3.7679,-0.041663,0.65274,-0.18545,-88.565,-0.41589,2.4649,0.8006,1.0417,0.38387
13434,risky_upgrade,1,1,CCC,B,CCC→B,1,0.12494,0.0060172,0.487,0.38359,0.11695,0.487,0.010294,0.021833,0.042355,0.017545,2452.4,0.26324,3.8057,0.0061595,0.91938,0.04468,-12.285,0.036026,8.0531,3.812,0.99384,0.73733
13435,risky_upgrade,1,2,B,BB,B→BB,1,0.37063,-0.8681929,0.3542,0.35423,1.9798,-1.0775,-0.5750552000000001,-1.034518,-0.5391808,0.0,105.99,-0.097955,2.476,-0.6627794,1.0452,-1.6686,6.2639,1.1416,1.1173,1.2053,1.6584000000000014,1.3094
13436,risky_upgrade,1,1,CCC,B,CCC→B,1,0.65146,0.060117,-0.55726,-1.00064,0.57906,-0.65517,0.095034,0.16983,0.23211,-0.9641,-1729.0,0.16404,3.1853,0.088623,1.0452,0.10909,-206.74,-0.30476,1.6843,-0.97432,0.83342,0.15202
13437,risky_upgrade,1,1,BBB,A,BBB→A,0,0.33824,0.072058,0.63151,0.20482,0.38065,0.20894,0.081556,-0.19904,0.10794,-0.043568,413.51,0.133,3.3051,0.090144,1.665,0.20402,31.562,0.1578,3.2494,1.1165,0.93806,1.3045
13438,risky_upgrade,1,1,B,BB,B→BB,1,0.14848,-0.050719,0.4744,-0.12661,0.1573,0.42418,0.028212,0.050719,-0.12627,0.043688,-10155.0,-0.22676,4.9042,-0.03795,0.88072,0.098038,-35.065,0.10299,6.4888,0.69623,1.038,0.35627
13439,risky_upgrade,1,0,B,BB,B→BB,1,0.034973,0.3816567000000009,0.82093,0.029587,1.3478,0.11433,0.7681938000000001,0.67961,-0.042186,-0.73851,324.51,0.031811,4.0401,-0.081328,1.0452,9.399790000000033,10.747,2.1776,25.187,0.31234,0.45072,0.78777
13440,risky_upgrade,1,1,CCC,B,CCC→B,1,0.25122,-0.0031654,0.34156,-0.31276,0.28105,0.30576,-0.012148,-0.043475,-0.047079,0.0,-3193.0,-2.2021499999999996,4.009,0.12187,1.0412,-0.046931,-57.42,-0.083094,3.8634,0.4823,0.86462,0.12087
13441,risky_upgrade,1,2,CCC,B,CCC→B,1,3.241538000000006,-0.49384,0.34947,-0.57067,4.20196500000005,-0.34814,-0.13013,-0.074719,-0.043133,-0.30599,-531.73,-1.2335,2.9693,-0.3193,1.138,-0.064855,-1342.2,-0.1206,0.293002,0.37951,1.3098,0.12183
13442,risky_upgrade,1,1,A,AA,A→AA,0,0.28968,0.08879,0.63085,0.20273,0.32231,0.51351,0.127,0.14211,0.15125,0.10875,4060.0,0.084959,4.3016,0.10508,1.4775,0.40323,-7.4427,0.21179,3.8575,1.1545,0.89492,0.94729
13444,risky_upgrade,1,2,CCC,B,CCC→B,1,1.4472,-0.13669,-0.70725,-0.90788,1.6839,-0.72687,-0.25767,-0.2324,-0.12329,-0.25302,-9028.0,-0.41,3.9976,-0.16289,1.1895,-0.15311,-498.08,0.34809,0.59421,-1.8638,1.1629,0.07834487
13445,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.36514,0.0095926,0.48728,-0.031891,0.3801,0.46276,0.025542,0.0038216,0.044677,0.0023574,-1027.6,0.22756,4.5082,0.0034007,1.0182,0.007608,-72.859,0.0050941,2.7481,0.87383,0.9966,0.51227
13447,risky_upgrade,1,1,CCC,B,CCC→B,1,0.092692,-0.076153,0.50416,0.024178,0.067965,-1.1621,-0.075272,-0.89725,-0.46413,-0.67578,61.0,-0.044487,3.4019,0.13221,0.89415,-0.74121,-9.2071,-0.96384,9.8471,1.0495,0.85082,0.6563
13448,risky_upgrade,1,2,CCC,B,CCC→B,1,0.50076,-0.43202,0.33915,-0.11087,0.73923,0.090108,-0.36306,-0.49968,-0.47877,-0.42447,-3049.7,-0.070242,4.4394,-0.072355,0.63647,-0.75613,-173.32,-2.9482139999999997,1.8622,0.20023,1.0724,0.078414
13449,risky_upgrade,1,0,CCC,B,CCC→B,1,0.016862,-0.29308,0.97161,0.24103,-0.26343,-0.89777,-0.24882,-0.58173,-0.21989,-0.62694,2063.0,-0.009058,3.9324,0.92691,0.63056,-2.09503,107.14,-0.16138,41.88,1.3018,1.1513,13.281
13450,risky_upgrade,1,2,CCC,B,CCC→B,1,0.31113,-0.65543,0.14421,-0.036667,0.37311,0.14421,-0.49178,-0.096943,-0.092344,-0.093217,-2514.2,-0.027646,4.8361,-0.25382,1.0133,-1.5061,-77.796,-0.64642,2.5634,0.14831,1.2538,0.36599
13451,risky_upgrade,1,1,CCC,B,CCC→B,1,0.24478,-0.0081984,0.52355,0.046604,0.45787,0.093996,-0.030589,-0.058945,-0.015798,-0.058945,129.0,-1.863,3.4422,0.012748,0.68516,-0.12658,-34.306,-0.6271,4.1381,0.19287,0.98725,0.61026
13452,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.48306,-0.047489,0.4589,-0.17972,0.75049,0.19826,0.082835,0.0005542,0.032049,0.0005542,-2578.1,0.21553,4.1567,-0.0026262,1.0276,0.0012405,-110.58,0.0027953,2.0647,0.27049,1.0026,0.42898
13453,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19846,0.018249,0.19011,-0.016963,0.18902,0.19011,0.0034277,0.01418,0.075492,0.0081309,-106.0,0.35055,3.7958,0.019574,1.0893,0.017616,-33.966,0.042769,5.1394,0.89728,0.98043,0.53419
13454,risky_upgrade,1,1,CCC,B,CCC→B,1,0.22094,-0.062361,0.22746,-0.18817,0.23374,0.17024,-0.0054371,-0.13973,-0.090643,-0.14259,-1511.0,0.89104,3.9047,-0.028807,0.98869,-0.18091,-56.424,-0.8376,4.3994,0.4094,1.0288,0.31893
13455,risky_upgrade,1,2,CCC,B,CCC→B,1,0.23634,-0.12937,-0.30594,-0.2061,0.3035,-0.32806,-0.12377,-0.6551,-0.5391808,0.0,-466.0,-0.083081,3.3543,-0.149,0.50308,-0.46404,-40.357,1.7911,3.6397,-4.8142759999999996,1.1211,0.29963
13456,risky_upgrade,1,1,CCC,B,CCC→B,1,0.2634,0.014279,0.026372,-0.088673,0.25515,0.02398,0.0072138,0.0065264,0.068338,-0.019913,-1197.0,0.33998,4.1303,0.022713,0.74844,0.0072786,-46.805,-0.8304,3.8847,0.12488,0.97729,0.5195
13457,risky_upgrade,1,1,BBB,A,BBB→A,0,0.33615,0.028929,0.51473,0.20301,0.13844,0.50517,0.054003,0.059024,0.06882,0.044805,19135.0,0.17485,4.9743,0.063555,1.1172,0.12163,10.717,0.088692,3.1767,1.6206,0.93645,1.3612
13458,risky_upgrade,1,2,CCC,B,CCC→B,1,1.7627,-0.8681929,-0.020373,-0.69036,2.8815,-0.4177,-0.42214,-0.68161,-0.22791,-0.77842,-2576.0,-0.23197,3.5719,-0.65906,1.2788,-0.22046,-590.97,2.8106089999999995,0.34119,-0.030102,1.6137,0.23018
13459,risky_upgrade,1,1,CCC,B,CCC→B,1,0.5426,0.017994,-0.019342,-0.18906,0.53122,-0.024874,0.0202,0.1045,0.044352,-0.20042,-1798.0,0.67353,3.9782,0.023267,1.0452,0.029881,-78.472,-1.0481,1.871,-0.11397,0.97171,0.22065
13460,risky_upgrade,1,2,CCC,B,CCC→B,1,0.41795,-0.26191,0.4907,-0.22172,2.5024,-1.501,-0.19736,-1.034518,-0.21197,-1.2786,-2909.0,-0.42015,4.1179,-0.21663,1.1915,-0.43964,-127.2,0.14858,1.9355,-2.0902,1.1418,0.47961
13461,risky_upgrade,1,1,B,BB,B→BB,1,0.37257,0.012779,0.21992,0.0028386,0.37786,0.1937,0.013483,0.15224,0.066991,0.0,46.26,0.5376,4.2121,0.031799,1.0007,0.021964,-97.827,0.085429,2.7279,0.87502,0.99197,0.28587
13463,risky_upgrade,1,1,CCC,B,CCC→B,1,0.20962,-0.042819,0.16072,-0.259,0.21203,0.16072,-0.055269,-0.20836,-0.16143,-0.20836,-5099.0,-0.16606,4.2942,-0.031784,1.0925,-0.25554,-35.009,-1.2965,4.6237,0.3623,1.0318,0.54697
13464,risky_upgrade,1,0,CCC,B,CCC→B,1,0.028031,-0.12134,0.9843212,0.6118,-0.6269029,-0.75312,0.16047,-0.12681,-0.071988,-0.77437,262.61,0.013735,2.6327,-0.19986,0.93971,1.7538,556.7,0.021508,29.733,2.6267,0.95309,26.55150999999995
13465,risky_upgrade,1,1,CCC,B,CCC→B,1,0.6548,-0.31244,0.21301,-0.1765,0.82849,0.046739,-0.071594,-0.18922,-0.13705,-0.18922,-7643.0,-2.2021499999999996,4.6365,-0.20839,0.50473,-0.28147,-134.42,-2.9482139999999997,1.2638,0.092691,1.2084,0.50871
13466,risky_upgrade,1,2,CCC,B,CCC→B,1,0.57607,-0.11889,-0.7113339999999999,-0.84951,0.62002,-0.7232,-0.1477,-0.40862,-0.28375,-0.40207,-13287.0,-0.21897,4.1943,-0.15178,0.83231,-0.23713,-146.15,0.55596,1.5072,-4.8142759999999996,1.1518,0.31495
13467,risky_upgrade,1,1,CCC,B,CCC→B,1,0.11368,0.047074,0.45563,0.45555,0.093061,0.048162,0.04456,0.06552,0.23649,-0.15834,55.9,0.076714,2.0889,0.23811,0.7556,0.41132,24.803,0.45323,9.2305,1.2053,0.76189,0.37165
13469,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15337,-0.065541,0.7271,0.040079,0.47775,-0.021,-0.062977,-0.20303,-0.097021,-0.12264,31.583,-0.44624,2.8965,-0.058138,1.1147,-0.47895,-44.352,-0.6661,6.1621,0.28259,1.0861,0.22032
13471,risky_upgrade,1,1,CCC,B,CCC→B,1,0.48463,-0.14431,0.029266,-0.17747,0.53712,0.029266,-0.13271,-0.26042,-0.20141,-0.26042,-3278.8,-0.18447,4.2666,-0.12675,0.84028,-0.28606,-137.69,-2.9482139999999997,1.8313,0.10957,1.1268,0.26187
13472,risky_upgrade,1,1,CCC,B,CCC→B,1,0.30564,-0.27869,0.44055,0.1397,0.63851,0.14432,-0.20233,-0.28915,-0.26555,-0.28536,2848.4,-0.11573,4.3094,-0.25404,1.0918,-0.6542,-79.294,-1.9773,2.609,0.34499,1.254,0.33283
13473,risky_upgrade,1,1,B,BB,B→BB,1,0.3038,0.073836,0.13418,-0.3109,0.27215,0.12717,0.067238,0.14567,0.21239,-0.038354,-3705.0,0.12805,4.0762,0.1331,1.2772,0.23718,-72.235,1.2333,3.5274,0.30124,0.86352,0.3417
13474,risky_upgrade,1,1,BBB,A,BBB→A,0,0.40129,-0.019792,0.50082,0.38155,0.39137,0.47056,0.066861,0.0050878,0.05486,0.0010658,5191.1,0.12663,4.1337,0.042339,1.0591,0.010395,-76.992,0.0022649,2.6022,3.6475,0.95766,0.51166
13475,risky_upgrade,1,2,CCC,B,CCC→B,1,2.484,-0.043608,-0.7113339999999999,-1.00064,2.6859,-1.6685,0.055428,0.001273,0.0087309,0.001273,-5155.1,1.3765,3.4442,-0.038973,1.1413,0.00058278,-864.62,-0.00076291,0.38748,-2.4924,1.039,0.083343
13476,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.37364,-0.024759,0.55732,0.031091,0.39833,0.52432,0.02539,0.0093157,-0.0086286,0.0093157,1000.9,1.4927,4.5077,-0.0043794,0.99671,0.022767,-102.31,0.017767,2.6647,0.93675,1.0044,0.2931
13477,risky_upgrade,1,0,CCC,B,CCC→B,1,0.036664,0.030757,0.92406,0.8898208000000005,-0.38157,0.73561,0.010352,0.11846,0.065767,0.6617,245.18,0.038513,2.4238,0.030774,0.83301,0.29132,160.6,0.0084428,28.14,1.2053,0.95913,11.737
13478,risky_upgrade,1,1,B,BB,B→BB,1,0.40444,-0.32813,0.73953,-0.092175,1.3396,0.16178,-0.21674,-0.22891,-0.087996,-0.091805,-821.0,-0.36618,3.9497,-0.16792,0.91245,-0.64122,-65.281,-0.59172,2.0134,0.33923,1.2257,0.11686
